sample_name,gene,no_of_cells,no_of_pos_cells,frac_of_pos_cells
OBS-006-001,ACOX3,1348,138,0.10237388724035608
OBS-006-001,ACOXL,1348,9,0.0066765578635014835
OBS-006-001,ACP1,1348,266,0.19732937685459942
OBS-006-001,ACP2,1348,39,0.028931750741839762
OBS-006-001,ACP5,1348,257,0.19065281899109793
OBS-006-001,ACP6,1348,43,0.031899109792284865
OBS-006-001,ACPP,1348,2,0.001483679525222552
OBS-006-001,ACRBP,1348,1,7.41839762611276e-4
OBS-006-001,ACRV1,1348,3,0.002225519287833828
OBS-006-001,ACSBG1,1348,1,7.41839762611276e-4
OBS-006-001,ACSF2,1348,25,0.018545994065281898
OBS-006-001,ACSF3,1348,135,0.10014836795252226
OBS-006-001,ACSL1,1348,245,0.18175074183976261
OBS-006-001,ACSL3,1348,317,0.23516320474777447
OBS-006-001,ACSL4,1348,502,0.3724035608308605
OBS-006-001,ACSL5,1348,170,0.1261127596439169
OBS-006-001,ACSL6,1348,13,0.009643916913946587
OBS-006-001,ACSM3,1348,13,0.009643916913946587
OBS-006-001,ACSM5,1348,1,7.41839762611276e-4
OBS-006-001,ACSS1,1348,117,0.08679525222551929
OBS-006-001,ACSS2,1348,37,0.02744807121661721
OBS-006-001,ACSS3,1348,6,0.004451038575667656
OBS-006-001,ACTA1,1348,2,0.001483679525222552
OBS-006-001,ACTA2,1348,114,0.08456973293768547
OBS-006-001,ACTB,1348,1246,0.9243323442136498
OBS-006-001,ACTC1,1348,1,7.41839762611276e-4
OBS-006-001,ACTG1,1348,1047,0.776706231454006
OBS-006-001,ACTG2,1348,11,0.008160237388724036
OBS-006-001,ACTL10,1348,6,0.004451038575667656
OBS-006-001,ACTL6A,1348,93,0.06899109792284866
OBS-006-001,ACTL7B,1348,1,7.41839762611276e-4
OBS-006-001,ACTN1,1348,65,0.04821958456973294
OBS-006-001,ACTN2,1348,10,0.00741839762611276
OBS-006-001,ACTN3,1348,4,0.002967359050445104
OBS-006-001,ACTN4,1348,677,0.5022255192878339
OBS-006-001,ACTR10,1348,295,0.21884272997032642
OBS-006-001,ACTR1A,1348,120,0.08902077151335312
OBS-006-001,ACTR1B,1348,115,0.08531157270029674
OBS-006-001,ACTR2,1348,743,0.5511869436201781
OBS-006-001,ACTR3,1348,755,0.5600890207715133
OBS-006-001,ACTR3B,1348,24,0.017804154302670624
OBS-006-001,ACTR3C,1348,87,0.064540059347181
OBS-006-001,ACTR5,1348,28,0.020771513353115726
OBS-006-001,ACTR6,1348,202,0.14985163204747776
OBS-006-001,ACTR8,1348,101,0.07492581602373888
OBS-006-001,ACTRT3,1348,21,0.015578635014836795
OBS-006-001,ACVR1,1348,110,0.08160237388724036
OBS-006-001,ACVR1B,1348,14,0.010385756676557863
OBS-006-001,ACVR1C,1348,1,7.41839762611276e-4
OBS-006-001,ACVR2A,1348,50,0.037091988130563795
OBS-006-001,ACVR2B,1348,14,0.010385756676557863
OBS-006-001,ACVRL1,1348,8,0.005934718100890208
OBS-006-001,ACY1,1348,5,0.00370919881305638
OBS-006-001,ACY3,1348,1,7.41839762611276e-4
OBS-006-001,ACYP1,1348,173,0.12833827893175073
OBS-006-001,ACYP2,1348,292,0.2166172106824926
OBS-006-001,AD000671.2,1348,3,0.002225519287833828
OBS-006-001,ADA,1348,143,0.10608308605341246
OBS-006-001,ADA2,1348,127,0.09421364985163205
OBS-006-001,ADAL,1348,42,0.03115727002967359
OBS-006-001,ADAM10,1348,403,0.29896142433234424
OBS-006-001,ADAM12,1348,111,0.08234421364985163
