sample_name,gene,no_of_cells,no_of_pos_cells,frac_of_pos_cells
OBS-006-002,PDLIM1,6760,676,0.1
OBS-006-002,PDLIM2,6760,1459,0.2158284023668639
OBS-006-002,PDLIM3,6760,1,1.4792899408284024e-4
OBS-006-002,PDLIM4,6760,51,0.007544378698224852
OBS-006-002,PDLIM5,6760,775,0.11464497041420119
OBS-006-002,PDLIM7,6760,372,0.05502958579881657
OBS-006-002,PDP1,6760,359,0.053106508875739644
OBS-006-002,PDP2,6760,313,0.04630177514792899
OBS-006-002,PDPK1,6760,902,0.1334319526627219
OBS-006-002,PDPN,6760,1,1.4792899408284024e-4
OBS-006-002,PDPR,6760,968,0.14319526627218934
OBS-006-002,PDRG1,6760,646,0.09556213017751479
OBS-006-002,PDS5A,6760,4353,0.6439349112426036
OBS-006-002,PDS5B,6760,3989,0.5900887573964497
OBS-006-002,PDSS1,6760,912,0.1349112426035503
OBS-006-002,PDSS2,6760,2664,0.3940828402366864
OBS-006-002,PDXDC1,6760,2595,0.3838757396449704
OBS-006-002,PDXK,6760,1698,0.25118343195266274
OBS-006-002,PDXP,6760,10,0.0014792899408284023
OBS-006-002,PDZD11,6760,1074,0.15887573964497043
OBS-006-002,PDZD2,6760,251,0.037130177514792896
OBS-006-002,PDZD3,6760,8,0.001183431952662722
OBS-006-002,PDZD4,6760,3,4.437869822485207e-4
OBS-006-002,PDZD7,6760,22,0.003254437869822485
OBS-006-002,PDZD8,6760,1972,0.2917159763313609
OBS-006-002,PDZD9,6760,13,0.0019230769230769232
OBS-006-002,PDZK1,6760,101,0.014940828402366864
OBS-006-002,PDZRN3,6760,2,2.958579881656805e-4
OBS-006-002,PDZRN4,6760,6,8.875739644970414e-4
OBS-006-002,PEA15,6760,315,0.04659763313609468
OBS-006-002,PEAK1,6760,2254,0.3334319526627219
OBS-006-002,PEAK3,6760,147,0.021745562130177514
OBS-006-002,PEBP1,6760,3303,0.4886094674556213
OBS-006-002,PEBP4,6760,65,0.009615384615384616
OBS-006-002,PECAM1,6760,1126,0.16656804733727812
OBS-006-002,PECR,6760,822,0.12159763313609467
OBS-006-002,PEF1,6760,860,0.12721893491124261
OBS-006-002,PEG10,6760,36,0.0053254437869822485
OBS-006-002,PELI1,6760,3773,0.5581360946745562
OBS-006-002,PELI2,6760,260,0.038461538461538464
OBS-006-002,PELI3,6760,164,0.0242603550295858
OBS-006-002,PELO,6760,759,0.11227810650887574
OBS-006-002,PELP1,6760,1002,0.1482248520710059
OBS-006-002,PEMT,6760,283,0.04186390532544379
OBS-006-002,PEPD,6760,519,0.07677514792899408
OBS-006-002,PER1,6760,614,0.0908284023668639
OBS-006-002,PER2,6760,523,0.07736686390532545
OBS-006-002,PER3,6760,132,0.01952662721893491
OBS-006-002,PERM1,6760,7,0.0010355029585798817
OBS-006-002,PERP,6760,728,0.1076923076923077
OBS-006-002,PES1,6760,292,0.04319526627218935
OBS-006-002,PET100,6760,3572,0.5284023668639053
OBS-006-002,PET117,6760,519,0.07677514792899408
OBS-006-002,PEX1,6760,822,0.12159763313609467
OBS-006-002,PEX10,6760,306,0.04526627218934911
OBS-006-002,PEX11A,6760,31,0.004585798816568047
OBS-006-002,PEX11B,6760,443,0.06553254437869822
OBS-006-002,PEX11G,6760,66,0.009763313609467455
OBS-006-002,PEX12,6760,28,0.004142011834319527
OBS-006-002,PEX13,6760,977,0.14452662721893492
OBS-006-002,PEX14,6760,2200,0.3254437869822485
OBS-006-002,PEX16,6760,1180,0.17455621301775148
OBS-006-002,PEX19,6760,495,0.07322485207100592
OBS-006-002,PEX2,6760,1586,0.23461538461538461
OBS-006-002,PEX26,6760,883,0.13062130177514794
OBS-006-002,PEX3,6760,728,0.1076923076923077
OBS-006-002,PEX5,6760,141,0.020857988165680474
OBS-006-002,PEX5L,6760,179,0.0264792899408284
OBS-006-002,PEX6,6760,728,0.1076923076923077
OBS-006-002,PEX7,6760,426,0.06301775147928994
OBS-006-002,PF4,6760,1,1.4792899408284024e-4
OBS-006-002,PFAS,6760,146,0.021597633136094675
OBS-006-002,PFDN1,6760,2624,0.3881656804733728
OBS-006-002,PFDN2,6760,3277,0.48476331360946745
OBS-006-002,PFDN4,6760,2397,0.35458579881656804
OBS-006-002,PFDN5,6760,6125,0.9060650887573964
OBS-006-002,PFDN6,6760,892,0.1319526627218935
OBS-006-002,PFKFB1,6760,31,0.004585798816568047
OBS-006-002,PFKFB2,6760,58,0.008579881656804733
OBS-006-002,PFKFB3,6760,1977,0.29245562130177516
OBS-006-002,PFKFB4,6760,699,0.10340236686390533
OBS-006-002,PFKL,6760,1590,0.23520710059171598
OBS-006-002,PFKM,6760,99,0.014644970414201184
OBS-006-002,PFKP,6760,3153,0.46642011834319524
OBS-006-002,PFN1,6760,6360,0.9408284023668639
OBS-006-002,PFN2,6760,34,0.005029585798816568
OBS-006-002,PFN4,6760,19,0.0028106508875739645
OBS-006-002,PGAM1,6760,4407,0.6519230769230769
OBS-006-002,PGAM2,6760,9,0.0013313609467455621
OBS-006-002,PGAM4,6760,3,4.437869822485207e-4
OBS-006-002,PGAM5,6760,248,0.036686390532544376
OBS-006-002,PGAP1,6760,3199,0.4732248520710059
OBS-006-002,PGAP2,6760,394,0.05828402366863905
OBS-006-002,PGAP3,6760,177,0.026183431952662723
OBS-006-002,PGBD1,6760,305,0.045118343195266274
OBS-006-002,PGBD2,6760,138,0.020414201183431954
OBS-006-002,PGBD4,6760,108,0.015976331360946745
OBS-006-002,PGBD5,6760,6,8.875739644970414e-4
OBS-006-002,PGD,6760,1146,0.1695266272189349
OBS-006-002,PGF,6760,7,0.0010355029585798817
OBS-006-002,PGGHG,6760,599,0.0886094674556213
OBS-006-002,PGGT1B,6760,1256,0.18579881656804734
OBS-006-002,PGK1,6760,5999,0.8874260355029586
OBS-006-002,PGLS,6760,2395,0.35428994082840237
OBS-006-002,PGLYRP1,6760,10,0.0014792899408284023
OBS-006-002,PGLYRP2,6760,113,0.016715976331360946
OBS-006-002,PGM1,6760,1410,0.20857988165680474
OBS-006-002,PGM2,6760,716,0.1059171597633136
OBS-006-002,PGM2L1,6760,451,0.06671597633136095
OBS-006-002,PGM3,6760,704,0.10414201183431952
OBS-006-002,PGM5,6760,13,0.0019230769230769232
OBS-006-002,PGP,6760,1600,0.23668639053254437
OBS-006-002,PGPEP1,6760,754,0.11153846153846154
OBS-006-002,PGPEP1L,6760,2,2.958579881656805e-4
OBS-006-002,PGRMC1,6760,1054,0.1559171597633136
OBS-006-002,PGRMC2,6760,1334,0.19733727810650886
OBS-006-002,PGS1,6760,1329,0.19659763313609468
OBS-006-002,PHACTR1,6760,619,0.09156804733727811
OBS-006-002,PHACTR2,6760,2211,0.32707100591715976
OBS-006-002,PHACTR3,6760,1,1.4792899408284024e-4
OBS-006-002,PHACTR4,6760,2647,0.3915680473372781
OBS-006-002,PHAX,6760,1555,0.23002958579881658
OBS-006-002,PHB,6760,2160,0.31952662721893493
OBS-006-002,PHB2,6760,2923,0.43239644970414204
OBS-006-002,PHC1,6760,163,0.024112426035502958
OBS-006-002,PHC2,6760,918,0.13579881656804735
OBS-006-002,PHC3,6760,3827,0.5661242603550296
OBS-006-002,PHETA1,6760,6,8.875739644970414e-4
OBS-006-002,PHETA2,6760,13,0.0019230769230769232
OBS-006-002,PHEX,6760,126,0.01863905325443787
OBS-006-002,PHF1,6760,1009,0.1492603550295858
OBS-006-002,PHF10,6760,1703,0.2519230769230769
OBS-006-002,PHF11,6760,2138,0.31627218934911244
OBS-006-002,PHF12,6760,1326,0.19615384615384615
OBS-006-002,PHF13,6760,336,0.04970414201183432
OBS-006-002,PHF14,6760,2633,0.3894970414201183
OBS-006-002,PHF19,6760,2248,0.33254437869822484
OBS-006-002,PHF2,6760,861,0.12736686390532545
OBS-006-002,PHF20,6760,3565,0.5273668639053254
OBS-006-002,PHF20L1,6760,3224,0.47692307692307695
OBS-006-002,PHF21A,6760,3871,0.5726331360946746
OBS-006-002,PHF23,6760,630,0.09319526627218935
OBS-006-002,PHF3,6760,4126,0.6103550295857988
OBS-006-002,PHF5A,6760,1231,0.18210059171597634
OBS-006-002,PHF6,6760,1676,0.24792899408284025
OBS-006-002,PHF7,6760,589,0.0871301775147929
OBS-006-002,PHF8,6760,1080,0.15976331360946747
OBS-006-002,PHGDH,6760,1961,0.2900887573964497
OBS-006-002,PHIP,6760,4005,0.5924556213017751
OBS-006-002,PHKA1,6760,177,0.026183431952662723
OBS-006-002,PHKA2,6760,716,0.1059171597633136
OBS-006-002,PHKB,6760,2657,0.39304733727810653
OBS-006-002,PHKG1,6760,254,0.03757396449704142
OBS-006-002,PHKG2,6760,737,0.10902366863905326
OBS-006-002,PHLDA1,6760,2475,0.3661242603550296
OBS-006-002,PHLDA2,6760,160,0.023668639053254437
OBS-006-002,PHLDA3,6760,270,0.03994082840236687
OBS-006-002,PHLDB1,6760,9,0.0013313609467455621
OBS-006-002,PHLDB2,6760,296,0.04378698224852071
OBS-006-002,PHLDB3,6760,415,0.0613905325443787
OBS-006-002,PHLPP1,6760,2004,0.2964497041420118
OBS-006-002,PHLPP2,6760,667,0.09866863905325443
OBS-006-002,PHOSPHO1,6760,5,7.396449704142012e-4
OBS-006-002,PHOSPHO2,6760,103,0.015236686390532545
OBS-006-002,PHOX2A,6760,2,2.958579881656805e-4
OBS-006-002,PHPT1,6760,3358,0.4967455621301775
OBS-006-002,PHRF1,6760,898,0.13284023668639053
OBS-006-002,PHTF1,6760,2312,0.34201183431952664
OBS-006-002,PHTF2,6760,4878,0.7215976331360947
OBS-006-002,PHYH,6760,947,0.14008875739644971
OBS-006-002,PHYHD1,6760,54,0.007988165680473372
OBS-006-002,PHYHIPL,6760,2,2.958579881656805e-4
OBS-006-002,PHYKPL,6760,1800,0.26627218934911245
OBS-006-002,PI15,6760,1,1.4792899408284024e-4
OBS-006-002,PI16,6760,5,7.396449704142012e-4
OBS-006-002,PI4K2A,6760,269,0.039792899408284024
OBS-006-002,PI4K2B,6760,350,0.051775147928994084
OBS-006-002,PI4KA,6760,2946,0.43579881656804736
OBS-006-002,PI4KB,6760,1281,0.18949704142011833
OBS-006-002,PIANP,6760,2,2.958579881656805e-4
OBS-006-002,PIAS1,6760,4180,0.6183431952662722
OBS-006-002,PIAS2,6760,894,0.13224852071005916
OBS-006-002,PIAS3,6760,400,0.05917159763313609
OBS-006-002,PIAS4,6760,483,0.07144970414201184
OBS-006-002,PIBF1,6760,3011,0.44541420118343195
OBS-006-002,PICALM,6760,5518,0.8162721893491124
OBS-006-002,PICK1,6760,78,0.011538461538461539
OBS-006-002,PID1,6760,3,4.437869822485207e-4
OBS-006-002,PIDD1,6760,402,0.059467455621301776
OBS-006-002,PIEZO1,6760,1185,0.1752958579881657
OBS-006-002,PIEZO2,6760,7,0.0010355029585798817
OBS-006-002,PIF1,6760,746,0.11035502958579882
OBS-006-002,PIFO,6760,1,1.4792899408284024e-4
OBS-006-002,PIGA,6760,526,0.07781065088757397
OBS-006-002,PIGB,6760,1173,0.1735207100591716
OBS-006-002,PIGBOS1,6760,1045,0.15458579881656806
OBS-006-002,PIGC,6760,699,0.10340236686390533
OBS-006-002,PIGF,6760,1461,0.21612426035502957
OBS-006-002,PIGG,6760,992,0.1467455621301775
OBS-006-002,PIGH,6760,670,0.09911242603550297
OBS-006-002,PIGK,6760,760,0.11242603550295859
OBS-006-002,PIGL,6760,1320,0.1952662721893491
OBS-006-002,PIGM,6760,125,0.01849112426035503
OBS-006-002,PIGN,6760,1522,0.22514792899408284
OBS-006-002,PIGO,6760,173,0.02559171597633136
OBS-006-002,PIGP,6760,1167,0.17263313609467457
OBS-006-002,PIGQ,6760,224,0.033136094674556214
OBS-006-002,PIGR,6760,2,2.958579881656805e-4
OBS-006-002,PIGS,6760,796,0.11775147928994083
OBS-006-002,PIGT,6760,1080,0.15976331360946747
OBS-006-002,PIGU,6760,998,0.14763313609467454
OBS-006-002,PIGV,6760,294,0.04349112426035503
OBS-006-002,PIGW,6760,117,0.01730769230769231
OBS-006-002,PIGX,6760,1556,0.2301775147928994
OBS-006-002,PIGZ,6760,139,0.020562130177514792
OBS-006-002,PIH1D1,6760,2947,0.4359467455621302
OBS-006-002,PIH1D2,6760,12,0.0017751479289940828
OBS-006-002,PIK3AP1,6760,774,0.11449704142011834
OBS-006-002,PIK3C2A,6760,2422,0.35828402366863904
OBS-006-002,PIK3C2B,6760,711,0.10517751479289941
OBS-006-002,PIK3C2G,6760,8,0.001183431952662722
OBS-006-002,PIK3C3,6760,2356,0.3485207100591716
OBS-006-002,PIK3CA,6760,2322,0.34349112426035505
OBS-006-002,PIK3CB,6760,1042,0.15414201183431953
OBS-006-002,PIK3CD,6760,4112,0.6082840236686391
OBS-006-002,PIK3CG,6760,1592,0.23550295857988165
OBS-006-002,PIK3IP1,6760,652,0.09644970414201183
OBS-006-002,PIK3R1,6760,4105,0.6072485207100592
OBS-006-002,PIK3R2,6760,52,0.007692307692307693
OBS-006-002,PIK3R3,6760,39,0.0057692307692307696
OBS-006-002,PIK3R4,6760,840,0.1242603550295858
OBS-006-002,PIK3R5,6760,3348,0.4952662721893491
OBS-006-002,PIK3R6,6760,361,0.05340236686390532
OBS-006-002,PIKFYVE,6760,2049,0.30310650887573964
OBS-006-002,PILRA,6760,165,0.02440828402366864
OBS-006-002,PILRB,6760,832,0.12307692307692308
OBS-006-002,PIM1,6760,3782,0.5594674556213017
OBS-006-002,PIM2,6760,1716,0.25384615384615383
OBS-006-002,PIM3,6760,1456,0.2153846153846154
OBS-006-002,PIMREG,6760,165,0.02440828402366864
OBS-006-002,PIN1,6760,2655,0.3927514792899408
OBS-006-002,PIN4,6760,2368,0.3502958579881657
OBS-006-002,PINK1,6760,519,0.07677514792899408
OBS-006-002,PINLYP,6760,35,0.005177514792899409
OBS-006-002,PINX1,6760,44,0.00650887573964497
OBS-006-002,PINX1.1,6760,289,0.04275147928994083
OBS-006-002,PIP4K2A,6760,4457,0.6593195266272189
OBS-006-002,PIP4K2B,6760,563,0.08328402366863906
OBS-006-002,PIP4K2C,6760,319,0.04718934911242603
OBS-006-002,PIP4P1,6760,429,0.06346153846153846
OBS-006-002,PIP4P2,6760,324,0.04792899408284024
OBS-006-002,PIP5K1A,6760,1439,0.2128698224852071
OBS-006-002,PIP5K1B,6760,1239,0.18328402366863905
OBS-006-002,PIP5K1C,6760,947,0.14008875739644971
OBS-006-002,PIP5KL1,6760,60,0.008875739644970414
OBS-006-002,PIPOX,6760,100,0.014792899408284023
OBS-006-002,PIR,6760,1584,0.23431952662721894
OBS-006-002,PISD,6760,1023,0.15133136094674557
OBS-006-002,PITHD1,6760,1389,0.2054733727810651
OBS-006-002,PITPNA,6760,1682,0.2488165680473373
OBS-006-002,PITPNB,6760,2711,0.40103550295857987
OBS-006-002,PITPNC1,6760,3935,0.5821005917159763
OBS-006-002,PITPNM1,6760,463,0.06849112426035503
OBS-006-002,PITPNM2,6760,166,0.024556213017751478
OBS-006-002,PITPNM3,6760,27,0.003994082840236686
OBS-006-002,PITRM1,6760,679,0.10044378698224853
OBS-006-002,PITX1,6760,2,2.958579881656805e-4
OBS-006-002,PITX3,6760,1,1.4792899408284024e-4
OBS-006-002,PIWIL1,6760,3,4.437869822485207e-4
OBS-006-002,PIWIL2,6760,21,0.003106508875739645
OBS-006-002,PIWIL3,6760,5,7.396449704142012e-4
OBS-006-002,PIWIL4,6760,90,0.013313609467455622
OBS-006-002,PJA1,6760,233,0.034467455621301775
OBS-006-002,PJA2,6760,3563,0.5270710059171597
OBS-006-002,PJVK,6760,64,0.009467455621301775
OBS-006-002,PKD1,6760,530,0.07840236686390532
OBS-006-002,PKD1L3,6760,163,0.024112426035502958
OBS-006-002,PKD2,6760,1675,0.24778106508875739
OBS-006-002,PKD2L1,6760,2,2.958579881656805e-4
OBS-006-002,PKD2L2,6760,488,0.07218934911242604
OBS-006-002,PKDREJ,6760,1,1.4792899408284024e-4
OBS-006-002,PKHD1,6760,10,0.0014792899408284023
OBS-006-002,PKHD1L1,6760,11,0.0016272189349112425
OBS-006-002,PKIA,6760,1001,0.14807692307692308
OBS-006-002,PKIB,6760,92,0.013609467455621301
OBS-006-002,PKIG,6760,148,0.021893491124260357
OBS-006-002,PKLR,6760,5,7.396449704142012e-4
OBS-006-002,PKM,6760,5817,0.8605029585798817
OBS-006-002,PKMYT1,6760,509,0.07529585798816568
OBS-006-002,PKN1,6760,1942,0.28727810650887575
OBS-006-002,PKN2,6760,3729,0.5516272189349113
OBS-006-002,PKN3,6760,124,0.018343195266272188
OBS-006-002,PKNOX1,6760,1169,0.17292899408284024
OBS-006-002,PKNOX2,6760,5,7.396449704142012e-4
OBS-006-002,PKP1,6760,1,1.4792899408284024e-4
OBS-006-002,PKP2,6760,4,5.91715976331361e-4
OBS-006-002,PKP3,6760,1,1.4792899408284024e-4
OBS-006-002,PKP4,6760,1590,0.23520710059171598
OBS-006-002,PLA1A,6760,2,2.958579881656805e-4
OBS-006-002,PLA2G10,6760,36,0.0053254437869822485
OBS-006-002,PLA2G12A,6760,153,0.022633136094674555
OBS-006-002,PLA2G12B,6760,2,2.958579881656805e-4
OBS-006-002,PLA2G15,6760,242,0.035798816568047336
OBS-006-002,PLA2G16,6760,3339,0.4939349112426035
OBS-006-002,PLA2G2C,6760,6,8.875739644970414e-4
OBS-006-002,PLA2G2D,6760,1,1.4792899408284024e-4
OBS-006-002,PLA2G4A,6760,5,7.396449704142012e-4
OBS-006-002,PLA2G4B,6760,8,0.001183431952662722
OBS-006-002,PLA2G4C,6760,166,0.024556213017751478
OBS-006-002,PLA2G6,6760,492,0.0727810650887574
OBS-006-002,PLA2G7,6760,2,2.958579881656805e-4
OBS-006-002,PLA2R1,6760,9,0.0013313609467455621
OBS-006-002,PLAA,6760,1985,0.29363905325443784
OBS-006-002,PLAC1,6760,9,0.0013313609467455621
OBS-006-002,PLAC8,6760,1209,0.17884615384615385
OBS-006-002,PLAC8L1,6760,27,0.003994082840236686
OBS-006-002,PLAC9,6760,55,0.008136094674556213
OBS-006-002,PLAG1,6760,121,0.017899408284023668
OBS-006-002,PLAGL1,6760,195,0.028846153846153848
OBS-006-002,PLAGL2,6760,424,0.06272189349112427
OBS-006-002,PLAT,6760,49,0.007248520710059172
OBS-006-002,PLAU,6760,8,0.001183431952662722
OBS-006-002,PLAUR,6760,38,0.005621301775147929
OBS-006-002,PLB1,6760,132,0.01952662721893491
OBS-006-002,PLBD1,6760,183,0.027071005917159763
OBS-006-002,PLBD2,6760,159,0.0235207100591716
OBS-006-002,PLCB1,6760,128,0.01893491124260355
OBS-006-002,PLCB2,6760,522,0.0772189349112426
OBS-006-002,PLCB3,6760,149,0.022041420118343195
OBS-006-002,PLCD1,6760,823,0.12174556213017751
OBS-006-002,PLCD3,6760,35,0.005177514792899409
OBS-006-002,PLCD4,6760,23,0.0034023668639053253
OBS-006-002,PLCE1,6760,70,0.010355029585798817
OBS-006-002,PLCG1,6760,1065,0.15754437869822485
OBS-006-002,PLCG2,6760,719,0.10636094674556212
OBS-006-002,PLCH1,6760,20,0.0029585798816568047
OBS-006-002,PLCH2,6760,194,0.028698224852071005
OBS-006-002,PLCL1,6760,35,0.005177514792899409
OBS-006-002,PLCL2,6760,4601,0.6806213017751479
OBS-006-002,PLCXD1,6760,219,0.03239644970414201
OBS-006-002,PLCXD2,6760,1447,0.21405325443786982
OBS-006-002,PLCXD3,6760,3,4.437869822485207e-4
OBS-006-002,PLD1,6760,119,0.017603550295857986
OBS-006-002,PLD2,6760,137,0.02026627218934911
OBS-006-002,PLD3,6760,1244,0.18402366863905326
OBS-006-002,PLD5,6760,6,8.875739644970414e-4
OBS-006-002,PLD6,6760,63,0.009319526627218935
OBS-006-002,PLEC,6760,1094,0.16183431952662722
OBS-006-002,PLEK,6760,328,0.0485207100591716
OBS-006-002,PLEKHA1,6760,207,0.03062130177514793
OBS-006-002,PLEKHA2,6760,3842,0.5683431952662722
OBS-006-002,PLEKHA3,6760,1370,0.20266272189349113
OBS-006-002,PLEKHA4,6760,58,0.008579881656804733
OBS-006-002,PLEKHA5,6760,1496,0.22130177514792898
OBS-006-002,PLEKHA6,6760,18,0.0026627218934911242
OBS-006-002,PLEKHA7,6760,1612,0.23846153846153847
OBS-006-002,PLEKHA8,6760,693,0.10251479289940828
OBS-006-002,PLEKHB1,6760,51,0.007544378698224852
OBS-006-002,PLEKHB2,6760,1989,0.29423076923076924
OBS-006-002,PLEKHD1,6760,30,0.004437869822485207
OBS-006-002,PLEKHF1,6760,1039,0.15369822485207102
OBS-006-002,PLEKHF2,6760,802,0.11863905325443787
OBS-006-002,PLEKHG1,6760,61,0.009023668639053255
OBS-006-002,PLEKHG2,6760,354,0.052366863905325446
OBS-006-002,PLEKHG3,6760,115,0.017011834319526627
OBS-006-002,PLEKHG4,6760,59,0.008727810650887574
OBS-006-002,PLEKHG5,6760,36,0.0053254437869822485
OBS-006-002,PLEKHG6,6760,45,0.006656804733727811
OBS-006-002,PLEKHG7,6760,7,0.0010355029585798817
OBS-006-002,PLEKHH1,6760,3,4.437869822485207e-4
OBS-006-002,PLEKHH2,6760,5,7.396449704142012e-4
OBS-006-002,PLEKHH3,6760,56,0.008284023668639054
OBS-006-002,PLEKHJ1,6760,1308,0.19349112426035503
OBS-006-002,PLEKHM1,6760,1333,0.19718934911242603
OBS-006-002,PLEKHM2,6760,1450,0.21449704142011836
OBS-006-002,PLEKHM3,6760,701,0.103698224852071
OBS-006-002,PLEKHN1,6760,114,0.01686390532544379
OBS-006-002,PLEKHO1,6760,2775,0.41050295857988167
OBS-006-002,PLEKHO2,6760,212,0.031360946745562134
OBS-006-002,PLEKHS1,6760,24,0.0035502958579881655
OBS-006-002,PLET1,6760,48,0.007100591715976331
OBS-006-002,PLG,6760,3,4.437869822485207e-4
OBS-006-002,PLGLB1,6760,152,0.022485207100591716
OBS-006-002,PLGLB2,6760,30,0.004437869822485207
OBS-006-002,PLGRKT,6760,1560,0.23076923076923078
OBS-006-002,PLIN2,6760,4234,0.6263313609467456
OBS-006-002,PLIN3,6760,1090,0.16124260355029585
OBS-006-002,PLIN4,6760,15,0.0022189349112426036
OBS-006-002,PLIN5,6760,14,0.0020710059171597634
OBS-006-002,PLK1,6760,623,0.09215976331360946
OBS-006-002,PLK2,6760,14,0.0020710059171597634
OBS-006-002,PLK3,6760,793,0.11730769230769231
OBS-006-002,PLK4,6760,685,0.10133136094674557
OBS-006-002,PLK5,6760,2,2.958579881656805e-4
OBS-006-002,PLLP,6760,25,0.0036982248520710057
OBS-006-002,PLN,6760,97,0.014349112426035503
OBS-006-002,PLOD1,6760,211,0.03121301775147929
OBS-006-002,PLOD2,6760,4,5.91715976331361e-4
OBS-006-002,PLOD3,6760,780,0.11538461538461539
OBS-006-002,PLP1,6760,1,1.4792899408284024e-4
OBS-006-002,PLP2,6760,836,0.12366863905325444
OBS-006-002,PLPBP,6760,1085,0.16050295857988164
OBS-006-002,PLPP1,6760,2683,0.39689349112426037
OBS-006-002,PLPP2,6760,28,0.004142011834319527
OBS-006-002,PLPP3,6760,68,0.010059171597633136
OBS-006-002,PLPP4,6760,1,1.4792899408284024e-4
OBS-006-002,PLPP5,6760,844,0.12485207100591716
OBS-006-002,PLPP6,6760,124,0.018343195266272188
OBS-006-002,PLPP7,6760,3,4.437869822485207e-4
OBS-006-002,PLPPR1,6760,1,1.4792899408284024e-4
OBS-006-002,PLPPR2,6760,34,0.005029585798816568
OBS-006-002,PLPPR3,6760,38,0.005621301775147929
OBS-006-002,PLPPR4,6760,1,1.4792899408284024e-4
OBS-006-002,PLPPR5,6760,2,2.958579881656805e-4
OBS-006-002,PLRG1,6760,966,0.14289940828402367
OBS-006-002,PLS1,6760,116,0.017159763313609466
OBS-006-002,PLS3,6760,47,0.006952662721893491
OBS-006-002,PLSCR1,6760,952,0.1408284023668639
OBS-006-002,PLSCR2,6760,13,0.0019230769230769232
OBS-006-002,PLSCR3,6760,73,0.010798816568047338
OBS-006-002,PLSCR4,6760,1,1.4792899408284024e-4
OBS-006-002,PLTP,6760,11,0.0016272189349112425
OBS-006-002,PLVAP,6760,1,1.4792899408284024e-4
OBS-006-002,PLXDC1,6760,112,0.016568047337278107
OBS-006-002,PLXDC2,6760,29,0.004289940828402367
OBS-006-002,PLXNA1,6760,124,0.018343195266272188
OBS-006-002,PLXNA2,6760,16,0.002366863905325444
OBS-006-002,PLXNA3,6760,273,0.04038461538461539
OBS-006-002,PLXNA4,6760,218,0.032248520710059174
OBS-006-002,PLXNB1,6760,17,0.002514792899408284
OBS-006-002,PLXNB2,6760,316,0.04674556213017751
OBS-006-002,PLXNC1,6760,1682,0.2488165680473373
OBS-006-002,PLXND1,6760,266,0.039349112426035504
OBS-006-002,PM20D1,6760,13,0.0019230769230769232
OBS-006-002,PM20D2,6760,423,0.06257396449704142
OBS-006-002,PMAIP1,6760,1213,0.17943786982248522
OBS-006-002,PMCH,6760,563,0.08328402366863906
OBS-006-002,PMEPA1,6760,4,5.91715976331361e-4
OBS-006-002,PMF1,6760,1595,0.2359467455621302
OBS-006-002,PMF1-BGLAP,6760,42,0.00621301775147929
OBS-006-002,PMFBP1,6760,119,0.017603550295857986
OBS-006-002,PML,6760,964,0.142603550295858
OBS-006-002,PMM1,6760,1537,0.22736686390532546
OBS-006-002,PMM2,6760,1319,0.19511834319526628
OBS-006-002,PMP22,6760,2,2.958579881656805e-4
OBS-006-002,PMPCA,6760,725,0.10724852071005918
OBS-006-002,PMPCB,6760,2019,0.2986686390532544
OBS-006-002,PMS1,6760,954,0.1411242603550296
OBS-006-002,PMS2,6760,488,0.07218934911242604
OBS-006-002,PMVK,6760,1600,0.23668639053254437
OBS-006-002,PNCK,6760,42,0.00621301775147929
OBS-006-002,PNISR,6760,5341,0.7900887573964497
OBS-006-002,PNKD,6760,2028,0.3
OBS-006-002,PNKP,6760,1157,0.17115384615384616
OBS-006-002,PNLDC1,6760,10,0.0014792899408284023
OBS-006-002,PNMA1,6760,250,0.03698224852071006
OBS-006-002,PNMA2,6760,3,4.437869822485207e-4
OBS-006-002,PNMA3,6760,77,0.011390532544378698
OBS-006-002,PNMA5,6760,82,0.0121301775147929
OBS-006-002,PNMA6A,6760,5,7.396449704142012e-4
OBS-006-002,PNMA8A,6760,2,2.958579881656805e-4
OBS-006-002,PNMA8B,6760,2,2.958579881656805e-4
OBS-006-002,PNMA8C,6760,4,5.91715976331361e-4
OBS-006-002,PNMT,6760,5,7.396449704142012e-4
OBS-006-002,PNN,6760,3820,0.5650887573964497
OBS-006-002,PNO1,6760,718,0.10621301775147929
OBS-006-002,PNOC,6760,8,0.001183431952662722
OBS-006-002,PNP,6760,1129,0.16701183431952663
OBS-006-002,PNPLA1,6760,33,0.004881656804733727
OBS-006-002,PNPLA2,6760,1038,0.15355029585798816
OBS-006-002,PNPLA3,6760,3,4.437869822485207e-4
OBS-006-002,PNPLA4,6760,117,0.01730769230769231
OBS-006-002,PNPLA5,6760,1,1.4792899408284024e-4
OBS-006-002,PNPLA6,6760,966,0.14289940828402367
OBS-006-002,PNPLA7,6760,309,0.045710059171597636
OBS-006-002,PNPLA8,6760,1972,0.2917159763313609
OBS-006-002,PNPO,6760,212,0.031360946745562134
OBS-006-002,PNPT1,6760,740,0.10946745562130178
OBS-006-002,PNRC1,6760,4628,0.6846153846153846
OBS-006-002,PNRC2,6760,2356,0.3485207100591716
OBS-006-002,POC1A,6760,565,0.08357988165680473
OBS-006-002,POC1B,6760,2979,0.44068047337278105
OBS-006-002,POC1B-GALNT4,6760,8,0.001183431952662722
OBS-006-002,POC5,6760,939,0.13890532544378698
OBS-006-002,PODNL1,6760,11,0.0016272189349112425
OBS-006-002,PODXL,6760,17,0.002514792899408284
