sample_name,gene,no_of_cells,no_of_pos_cells,frac_of_pos_cells
OBS-006-004,CYP2F1,16493,1,6.0631783180743344e-5
OBS-006-004,CYP2J2,16493,2,1.2126356636148669e-4
OBS-006-004,CYP2R1,16493,940,0.05699387618989875
OBS-006-004,CYP2S1,16493,2,1.2126356636148669e-4
OBS-006-004,CYP2U1,16493,108,0.006548232583520282
OBS-006-004,CYP39A1,16493,4,2.4252713272297338e-4
OBS-006-004,CYP3A4,16493,3,1.8189534954223005e-4
OBS-006-004,CYP3A43,16493,6,3.637906990844601e-4
OBS-006-004,CYP3A5,16493,254,0.015400472927908809
OBS-006-004,CYP3A7,16493,1,6.0631783180743344e-5
OBS-006-004,CYP46A1,16493,12,7.275813981689202e-4
OBS-006-004,CYP4B1,16493,7,4.244224822652034e-4
OBS-006-004,CYP4F12,16493,30,0.0018189534954223003
OBS-006-004,CYP4F2,16493,1,6.0631783180743344e-5
OBS-006-004,CYP4F22,16493,93,0.005638755835809131
OBS-006-004,CYP4F3,16493,4,2.4252713272297338e-4
OBS-006-004,CYP4V2,16493,1169,0.07087855453828897
OBS-006-004,CYP4Z1,16493,1,6.0631783180743344e-5
OBS-006-004,CYP51A1,16493,655,0.03971381798338689
OBS-006-004,CYP7B1,16493,57,0.0034560116413023707
OBS-006-004,CYP8B1,16493,4,2.4252713272297338e-4
OBS-006-004,CYREN,16493,2393,0.14509185715151882
OBS-006-004,CYS1,16493,81,0.004911174437640211
OBS-006-004,CYSLTR1,16493,27,0.0016370581458800704
OBS-006-004,CYSLTR2,16493,77,0.004668647304917238
OBS-006-004,CYSRT1,16493,38,0.002304007760868247
OBS-006-004,CYSTM1,16493,2369,0.14363669435518098
OBS-006-004,CYTH1,16493,12275,0.7442551385436246
OBS-006-004,CYTH2,16493,1630,0.09882980658461166
OBS-006-004,CYTH3,16493,95,0.005760019402170618
OBS-006-004,CYTH4,16493,3417,0.20717880312860001
OBS-006-004,CYTIP,16493,13080,0.793063724004123
OBS-006-004,CYTL1,16493,1,6.0631783180743344e-5
OBS-006-004,CYYR1,16493,3,1.8189534954223005e-4
OBS-006-004,D2HGDH,16493,572,0.034681379979385196
OBS-006-004,DAAM1,16493,2174,0.13181349663493602
OBS-006-004,DAAM2,16493,11,6.669496149881768e-4
OBS-006-004,DAB1,16493,646,0.0391681319347602
OBS-006-004,DAB2,16493,6,3.637906990844601e-4
OBS-006-004,DAB2IP,16493,12,7.275813981689202e-4
OBS-006-004,DACH1,16493,15,9.094767477111501e-4
OBS-006-004,DACH2,16493,72,0.004365488389013521
OBS-006-004,DACT1,16493,1,6.0631783180743344e-5
OBS-006-004,DACT2,16493,1,6.0631783180743344e-5
OBS-006-004,DACT3,16493,15,9.094767477111501e-4
OBS-006-004,DAD1,16493,11678,0.7080579639847208
OBS-006-004,DAG1,16493,1674,0.10149760504456436
OBS-006-004,DAGLA,16493,2,1.2126356636148669e-4
OBS-006-004,DAGLB,16493,949,0.05753956223852544
OBS-006-004,DALRD3,16493,1146,0.06948402352513187
OBS-006-004,DAND5,16493,12,7.275813981689202e-4
OBS-006-004,DAO,16493,12,7.275813981689202e-4
OBS-006-004,DAOA,16493,1,6.0631783180743344e-5
OBS-006-004,DAP,16493,5036,0.3053416600982235
OBS-006-004,DAP3,16493,5903,0.35790941611592797
OBS-006-004,DAPK1,16493,10,6.063178318074335e-4
OBS-006-004,DAPK2,16493,2731,0.16558539986661008
OBS-006-004,DAPK3,16493,1023,0.06202631419390044
OBS-006-004,DAPL1,16493,318,0.019280907051476386
OBS-006-004,DAPP1,16493,1624,0.0984660158855272
OBS-006-004,DARS,16493,7814,0.4737767537743285
OBS-006-004,DARS2,16493,1077,0.06530043048566059
OBS-006-004,DAXX,16493,4038,0.24483114048384164
OBS-006-004,DAZAP1,16493,5482,0.332383435396835
OBS-006-004,DAZAP2,16493,7908,0.4794761413933184
OBS-006-004,DAZL,16493,4,2.4252713272297338e-4
OBS-006-004,DBF4,16493,6262,0.37967622627781483
OBS-006-004,DBF4B,16493,1042,0.06317831807433456
OBS-006-004,DBH,16493,1,6.0631783180743344e-5
OBS-006-004,DBI,16493,13541,0.8210149760504456
OBS-006-004,DBN1,16493,81,0.004911174437640211
OBS-006-004,DBNDD1,16493,1,6.0631783180743344e-5
OBS-006-004,DBNDD2,16493,3,1.8189534954223005e-4
OBS-006-004,DBNL,16493,5232,0.3172254896016492
OBS-006-004,DBP,16493,617,0.037409810222518644
OBS-006-004,DBR1,16493,860,0.052143333535439276
OBS-006-004,DBT,16493,1466,0.08888619414296975
OBS-006-004,DCAF1,16493,4510,0.2734493421451525
OBS-006-004,DCAF10,16493,5511,0.33414175710907656
OBS-006-004,DCAF11,16493,2240,0.1358151943248651
OBS-006-004,DCAF12,16493,2755,0.16704056266294792
OBS-006-004,DCAF13,16493,4120,0.24980294670466258
OBS-006-004,DCAF15,16493,2814,0.17061783787061177
OBS-006-004,DCAF16,16493,3802,0.2305220396531862
OBS-006-004,DCAF17,16493,1785,0.10822773297762688
OBS-006-004,DCAF4,16493,804,0.04874795367731765
OBS-006-004,DCAF4L1,16493,22,0.0013338992299763537
OBS-006-004,DCAF5,16493,5724,0.3470563269265749
OBS-006-004,DCAF6,16493,6091,0.36930819135390774
OBS-006-004,DCAF7,16493,6297,0.38179833868914087
OBS-006-004,DCAF8,16493,1245,0.07548657006002546
OBS-006-004,DCAF8L2,16493,5,3.0315891590371673e-4
OBS-006-004,DCAKD,16493,1988,0.12053598496331777
OBS-006-004,DCBLD1,16493,829,0.05026374825683624
OBS-006-004,DCBLD2,16493,129,0.00782150003031589
OBS-006-004,DCC,16493,37,0.0022433759776875036
OBS-006-004,DCDC1,16493,42,0.0025465348935912206
OBS-006-004,DCDC2,16493,10,6.063178318074335e-4
OBS-006-004,DCDC2B,16493,41,0.002485903110410477
OBS-006-004,DCDC2C,16493,4,2.4252713272297338e-4
OBS-006-004,DCHS1,16493,7,4.244224822652034e-4
OBS-006-004,DCHS2,16493,5,3.0315891590371673e-4
OBS-006-004,DCK,16493,4475,0.27132722973382645
OBS-006-004,DCLK1,16493,32,0.001940217061783787
OBS-006-004,DCLK2,16493,26,0.001576426362699327
OBS-006-004,DCLRE1A,16493,909,0.0551142909112957
OBS-006-004,DCLRE1B,16493,392,0.02376765900685139
OBS-006-004,DCLRE1C,16493,4593,0.2784817801491542
OBS-006-004,DCN,16493,2,1.2126356636148669e-4
OBS-006-004,DCP1A,16493,3940,0.23888922573212878
OBS-006-004,DCP1B,16493,2301,0.13951373309889042
OBS-006-004,DCP2,16493,7549,0.45770933123143154
OBS-006-004,DCPS,16493,3213,0.19480991935972836
OBS-006-004,DCST1,16493,10,6.063178318074335e-4
OBS-006-004,DCST2,16493,35,0.0021221124113260173
OBS-006-004,DCSTAMP,16493,1,6.0631783180743344e-5
OBS-006-004,DCT,16493,1,6.0631783180743344e-5
OBS-006-004,DCTD,16493,3057,0.1853513611835324
OBS-006-004,DCTN1,16493,3093,0.18753410537803916
OBS-006-004,DCTN2,16493,5215,0.31619474928757657
OBS-006-004,DCTN3,16493,9121,0.55302249439156
OBS-006-004,DCTN4,16493,5022,0.3044928151336931
OBS-006-004,DCTN5,16493,2587,0.15685442308858302
OBS-006-004,DCTN6,16493,3107,0.18838295034256958
OBS-006-004,DCTPP1,16493,3540,0.21463651245983145
OBS-006-004,DCUN1D1,16493,6207,0.37634147820287395
OBS-006-004,DCUN1D2,16493,2046,0.12405262838780089
OBS-006-004,DCUN1D3,16493,1098,0.0665736979324562
OBS-006-004,DCUN1D4,16493,1727,0.10471108955314376
OBS-006-004,DCUN1D5,16493,5443,0.33001879585278604
OBS-006-004,DCX,16493,2,1.2126356636148669e-4
OBS-006-004,DCXR,16493,5933,0.3597283696113503
OBS-006-004,DDA1,16493,4328,0.2624143576062572
OBS-006-004,DDAH1,16493,21,0.0012732674467956103
OBS-006-004,DDAH2,16493,1506,0.09131146547019948
OBS-006-004,DDB1,16493,4215,0.2555629661068332
OBS-006-004,DDB2,16493,6465,0.39198447826350574
OBS-006-004,DDC,16493,1,6.0631783180743344e-5
OBS-006-004,DDHD1,16493,9747,0.5909779906627054
OBS-006-004,DDHD2,16493,2408,0.14600133389922998
OBS-006-004,DDI2,16493,2757,0.1671618262293094
OBS-006-004,DDIAS,16493,800,0.04850542654459468
OBS-006-004,DDIT3,16493,2310,0.14005941914751713
OBS-006-004,DDIT4,16493,8112,0.49184502516219003
OBS-006-004,DDIT4L,16493,86,0.0052143333535439275
OBS-006-004,DDN,16493,2,1.2126356636148669e-4
OBS-006-004,DDOST,16493,9589,0.581398168920148
OBS-006-004,DDR1,16493,18,0.0010913720972533802
OBS-006-004,DDR2,16493,182,0.011034984538895289
OBS-006-004,DDRGK1,16493,4138,0.250894318801916
OBS-006-004,DDT,16493,10424,0.6320257078760686
OBS-006-004,DDTL,16493,211,0.012793306251136847
OBS-006-004,DDX1,16493,4922,0.29842963681561874
OBS-006-004,DDX10,16493,4439,0.2691444855393197
OBS-006-004,DDX11,16493,1928,0.11689807797247317
OBS-006-004,DDX17,16493,12794,0.7757230340144303
OBS-006-004,DDX18,16493,8634,0.523494815982538
OBS-006-004,DDX19A,16493,1605,0.09731401200509307
OBS-006-004,DDX19B,16493,1449,0.0878554538288971
OBS-006-004,DDX20,16493,1287,0.07803310495361669
OBS-006-004,DDX21,16493,9840,0.5966167464985145
OBS-006-004,DDX23,16493,2980,0.18068271387861518
OBS-006-004,DDX24,16493,9866,0.5981931728612139
OBS-006-004,DDX25,16493,9,5.456860486266901e-4
OBS-006-004,DDX27,16493,4258,0.2581701327836052
OBS-006-004,DDX28,16493,457,0.02770872491359971
OBS-006-004,DDX31,16493,1477,0.08955314375795792
OBS-006-004,DDX39A,16493,7242,0.4390953737949433
OBS-006-004,DDX39B,16493,3281,0.1989328806160189
OBS-006-004,DDX3X,16493,7229,0.43830716061359365
OBS-006-004,DDX3Y,16493,6168,0.373976838658825
OBS-006-004,DDX4,16493,138,0.008367186078942582
OBS-006-004,DDX41,16493,1476,0.08949251197477717
OBS-006-004,DDX42,16493,4308,0.26120172194264235
OBS-006-004,DDX43,16493,183,0.011095616322076032
OBS-006-004,DDX46,16493,10417,0.6316012853938034
OBS-006-004,DDX47,16493,274,0.016613108591523675
OBS-006-004,DDX49,16493,2365,0.143394167222458
OBS-006-004,DDX5,16493,13880,0.8415691505487176
OBS-006-004,DDX50,16493,5551,0.3365670284363063
OBS-006-004,DDX51,16493,794,0.04814163584551022
OBS-006-004,DDX52,16493,4526,0.2744194506760444
OBS-006-004,DDX54,16493,2542,0.1541259928454496
OBS-006-004,DDX55,16493,2190,0.13278360516582793
OBS-006-004,DDX56,16493,1959,0.11877766325107622
OBS-006-004,DDX58,16493,1948,0.11811071363608804
OBS-006-004,DDX59,16493,1710,0.10368034923907112
OBS-006-004,DDX6,16493,10054,0.6095919480991936
OBS-006-004,DDX60,16493,1427,0.08652155459892076
OBS-006-004,DDX60L,16493,1839,0.11150184926938701
OBS-006-004,DEAF1,16493,2099,0.1272661128963803
OBS-006-004,DEC1,16493,498,0.030194628024010187
OBS-006-004,DECR1,16493,7070,0.4286667070878555
OBS-006-004,DECR2,16493,116,0.007033286848966228
OBS-006-004,DEDD,16493,1574,0.09543442672649002
OBS-006-004,DEDD2,16493,2129,0.1290850663918026
OBS-006-004,DEF6,16493,5112,0.30994967561996
OBS-006-004,DEF8,16493,2193,0.13296550051537015
OBS-006-004,DEFB108B,16493,1,6.0631783180743344e-5
OBS-006-004,DEFB118,16493,1,6.0631783180743344e-5
OBS-006-004,DEFB123,16493,3,1.8189534954223005e-4
OBS-006-004,DEFB124,16493,1,6.0631783180743344e-5
OBS-006-004,DEFB131A,16493,1,6.0631783180743344e-5
OBS-006-004,DEFB131B,16493,79,0.004789910871278724
OBS-006-004,DEFB135,16493,1,6.0631783180743344e-5
OBS-006-004,DEGS1,16493,5720,0.34681379979385196
OBS-006-004,DEGS2,16493,100,0.006063178318074335
OBS-006-004,DEK,16493,13058,0.7917298247741467
OBS-006-004,DELE1,16493,2196,0.1331473958649124
OBS-006-004,DENND1A,16493,3866,0.23440247377675377
OBS-006-004,DENND1B,16493,10690,0.6481537622021464
OBS-006-004,DENND1C,16493,2820,0.17098162856969623
OBS-006-004,DENND2A,16493,47,0.002849693809494937
OBS-006-004,DENND2C,16493,27,0.0016370581458800704
OBS-006-004,DENND2D,16493,3944,0.23913175286485175
OBS-006-004,DENND3,16493,2774,0.16819256654338205
OBS-006-004,DENND4A,16493,7893,0.4785666646456072
OBS-006-004,DENND4B,16493,2891,0.175286485175529
OBS-006-004,DENND4C,16493,8382,0.5082156066209907
OBS-006-004,DENND5A,16493,1370,0.08306554295761838
OBS-006-004,DENND5B,16493,80,0.004850542654459468
OBS-006-004,DENND6A,16493,6069,0.36797429212393135
OBS-006-004,DENND6B,16493,1639,0.09937549263323835
OBS-006-004,DENR,16493,6831,0.4141757109076578
OBS-006-004,DEPDC1,16493,2043,0.12387073303825866
OBS-006-004,DEPDC1B,16493,2616,0.1586127448008246
OBS-006-004,DEPDC4,16493,276,0.016734372157885164
OBS-006-004,DEPDC5,16493,519,0.0314678954708058
OBS-006-004,DEPDC7,16493,35,0.0021221124113260173
OBS-006-004,DEPP1,16493,2,1.2126356636148669e-4
OBS-006-004,DEPTOR,16493,71,0.004304856605832777
OBS-006-004,DERA,16493,2917,0.17686291153822833
OBS-006-004,DERL1,16493,5300,0.3213484508579397
OBS-006-004,DERL2,16493,5538,0.3357788152549567
OBS-006-004,DERL3,16493,519,0.0314678954708058
OBS-006-004,DES,16493,1,6.0631783180743344e-5
OBS-006-004,DESI1,16493,3069,0.18607894258170132
OBS-006-004,DESI2,16493,4327,0.2623537258230765
OBS-006-004,DET1,16493,513,0.031104104771721337
OBS-006-004,DEUP1,16493,41,0.002485903110410477
OBS-006-004,DEXI,16493,1283,0.07779057782089371
OBS-006-004,DFFA,16493,2173,0.1317528648517553
OBS-006-004,DFFB,16493,430,0.026071666767719638
OBS-006-004,DGAT1,16493,1038,0.0629357909416116
OBS-006-004,DGAT2,16493,11,6.669496149881768e-4
OBS-006-004,DGAT2L6,16493,8,4.8505426544594675e-4
OBS-006-004,DGCR2,16493,2753,0.16691929909658643
OBS-006-004,DGCR6,16493,88,0.005335596919905415
OBS-006-004,DGCR6L,16493,4021,0.243800400169769
OBS-006-004,DGCR8,16493,1463,0.08870429879342752
OBS-006-004,DGKA,16493,4249,0.2576244467349785
OBS-006-004,DGKB,16493,25,0.0015157945795185837
OBS-006-004,DGKD,16493,4057,0.24598314436427576
OBS-006-004,DGKE,16493,4756,0.28836476080761536
OBS-006-004,DGKG,16493,61,0.003698538774025344
OBS-006-004,DGKH,16493,7768,0.4709876917480143
OBS-006-004,DGKI,16493,89,0.005396228703086158
OBS-006-004,DGKK,16493,16,9.701085308918935e-4
OBS-006-004,DGKQ,16493,587,0.035590856727096346
OBS-006-004,DGKZ,16493,5347,0.3241981446674347
OBS-006-004,DGLUCY,16493,6339,0.38434487358273206
OBS-006-004,DGUOK,16493,9336,0.5660583277754199
OBS-006-004,DHCR24,16493,1142,0.0692414963924089
OBS-006-004,DHCR7,16493,537,0.03255926756805918
OBS-006-004,DHDDS,16493,2403,0.14569817498332627
OBS-006-004,DHDH,16493,46,0.002789062026314194
OBS-006-004,DHFR,16493,4511,0.2735099739283332
OBS-006-004,DHFR2,16493,621,0.037652337355241615
OBS-006-004,DHH,16493,2,1.2126356636148669e-4
OBS-006-004,DHODH,16493,484,0.02934578305947978
OBS-006-004,DHPS,16493,3514,0.21306008609713212
OBS-006-004,DHRS1,16493,827,0.05014248469047475
OBS-006-004,DHRS11,16493,410,0.02485903110410477
OBS-006-004,DHRS12,16493,392,0.02376765900685139
OBS-006-004,DHRS13,16493,563,0.03413569393075851
OBS-006-004,DHRS2,16493,3,1.8189534954223005e-4
OBS-006-004,DHRS3,16493,610,0.03698538774025344
OBS-006-004,DHRS4,16493,1405,0.0851876553689444
OBS-006-004,DHRS4L2,16493,2796,0.1695264657733584
OBS-006-004,DHRS7,16493,6551,0.3971988116170497
OBS-006-004,DHRS7B,16493,2493,0.15115503546959316
OBS-006-004,DHRS7C,16493,2,1.2126356636148669e-4
OBS-006-004,DHRS9,16493,1,6.0631783180743344e-5
OBS-006-004,DHRSX,16493,6409,0.3885890984053841
OBS-006-004,DHTKD1,16493,1331,0.08070090341356939
OBS-006-004,DHX15,16493,7229,0.43830716061359365
OBS-006-004,DHX16,16493,2440,0.14794155096101377
OBS-006-004,DHX29,16493,4846,0.29382162129388223
OBS-006-004,DHX30,16493,5068,0.30728187716000727
OBS-006-004,DHX32,16493,1422,0.08621839568301704
OBS-006-004,DHX33,16493,1617,0.09804159340326199
OBS-006-004,DHX34,16493,1155,0.07002970957375856
OBS-006-004,DHX35,16493,1470,0.08912872127569271
OBS-006-004,DHX36,16493,8683,0.5264657733583945
OBS-006-004,DHX37,16493,1618,0.09810222518644274
OBS-006-004,DHX38,16493,2256,0.136785302855757
OBS-006-004,DHX40,16493,2085,0.12641726793184987
OBS-006-004,DHX57,16493,1892,0.11471533377796642
OBS-006-004,DHX58,16493,376,0.022797550475959497
OBS-006-004,DHX8,16493,3310,0.2006912023282605
OBS-006-004,DHX9,16493,7664,0.464681986297217
OBS-006-004,DIABLO,16493,9,5.456860486266901e-4
OBS-006-004,DIABLO.1,16493,235,0.014248469047474687
OBS-006-004,DIAPH1,16493,12107,0.7340689989692597
OBS-006-004,DIAPH2,16493,7166,0.43448735827320684
OBS-006-004,DIAPH3,16493,5044,0.3058267143636694
OBS-006-004,DICER1,16493,5739,0.34796580367428603
OBS-006-004,DIDO1,16493,6112,0.3705814588007033
OBS-006-004,DIMT1,16493,2635,0.15976474868125873
OBS-006-004,DIO1,16493,94,0.005699387618989874
OBS-006-004,DIO2,16493,43,0.0026071666767719637
OBS-006-004,DIP2A,16493,6116,0.3708239859334263
OBS-006-004,DIP2B,16493,6059,0.3673679742921239
OBS-006-004,DIP2C,16493,186,0.011277511671618261
OBS-006-004,DIRC1,16493,2,1.2126356636148669e-4
OBS-006-004,DIRC2,16493,798,0.04838416297823319
OBS-006-004,DIRC3,16493,90,0.005456860486266901
OBS-006-004,DIS3,16493,3632,0.22021463651245984
OBS-006-004,DIS3L,16493,1752,0.10622688413266235
OBS-006-004,DIS3L2,16493,5179,0.3140120050930698
OBS-006-004,DISC1,16493,880,0.053355969199054144
OBS-006-004,DISP1,16493,514,0.03116473655490208
OBS-006-004,DISP2,16493,29,0.001758321712241557
OBS-006-004,DISP3,16493,19,0.0011520038804341236
OBS-006-004,DIXDC1,16493,518,0.03140726368762505
OBS-006-004,DKC1,16493,4277,0.2593221366640393
OBS-006-004,DKK2,16493,22,0.0013338992299763537
OBS-006-004,DLAT,16493,1320,0.08003395379858122
OBS-006-004,DLC1,16493,33,0.0020008488449645306
OBS-006-004,DLD,16493,3355,0.20341963257139392
OBS-006-004,DLEC1,16493,230,0.01394531013157097
OBS-006-004,DLEU7,16493,5,3.0315891590371673e-4
OBS-006-004,DLG1,16493,9823,0.5955860061844419
OBS-006-004,DLG2,16493,506,0.030679682289456132
OBS-006-004,DLG3,16493,1614,0.09785969805371976
OBS-006-004,DLG4,16493,64,0.003880434123567574
OBS-006-004,DLG5,16493,371,0.022494391560055782
OBS-006-004,DLGAP1,16493,406,0.0246165039713818
OBS-006-004,DLGAP2,16493,45,0.0027284302431334504
OBS-006-004,DLGAP3,16493,33,0.0020008488449645306
OBS-006-004,DLGAP4,16493,2061,0.12496210513551204
OBS-006-004,DLGAP5,16493,4516,0.273813132844237
OBS-006-004,DLK2,16493,14,8.488449645304068e-4
OBS-006-004,DLL1,16493,46,0.002789062026314194
OBS-006-004,DLL3,16493,101,0.006123810101255078
OBS-006-004,DLL4,16493,1,6.0631783180743344e-5
OBS-006-004,DLST,16493,3030,0.18371430303765235
OBS-006-004,DLX4,16493,1,6.0631783180743344e-5
OBS-006-004,DMAC1,16493,3211,0.1946886557933669
OBS-006-004,DMAC2,16493,1075,0.06517916691929909
OBS-006-004,DMAP1,16493,1920,0.11641302370702722
OBS-006-004,DMC1,16493,674,0.04086582186382102
OBS-006-004,DMD,16493,202,0.012247620202510155
OBS-006-004,DMGDH,16493,387,0.023464500090947676
OBS-006-004,DMKN,16493,2,1.2126356636148669e-4
OBS-006-004,DMPK,16493,339,0.020554174498271995
OBS-006-004,DMRT1,16493,6,3.637906990844601e-4
OBS-006-004,DMRT2,16493,650,0.03941065906748317
OBS-006-004,DMRTC1,16493,1,6.0631783180743344e-5
OBS-006-004,DMRTC1B,16493,1,6.0631783180743344e-5
OBS-006-004,DMRTC2,16493,2,1.2126356636148669e-4
OBS-006-004,DMTF1,16493,6491,0.3935609046262051
OBS-006-004,DMTN,16493,504,0.030558418723094647
OBS-006-004,DMWD,16493,858,0.05202206996907779
OBS-006-004,DMXL1,16493,5752,0.34875401685563573
OBS-006-004,DMXL2,16493,329,0.01994785666646456
OBS-006-004,DNA2,16493,2612,0.1583702176681016
OBS-006-004,DNAAF1,16493,1,6.0631783180743344e-5
OBS-006-004,DNAAF2,16493,1744,0.10574182986721639
OBS-006-004,DNAAF3,16493,3,1.8189534954223005e-4
OBS-006-004,DNAAF4,16493,21,0.0012732674467956103
OBS-006-004,DNAAF5,16493,1083,0.06566422118474505
OBS-006-004,DNAH1,16493,900,0.05456860486266901
OBS-006-004,DNAH10,16493,62,0.0037591705572060873
OBS-006-004,DNAH10OS,16493,17,0.0010307403140726369
OBS-006-004,DNAH11,16493,303,0.018371430303765233
OBS-006-004,DNAH12,16493,46,0.002789062026314194
OBS-006-004,DNAH14,16493,111,0.006730127933062512
OBS-006-004,DNAH17,16493,78,0.004729279088097981
OBS-006-004,DNAH2,16493,25,0.0015157945795185837
OBS-006-004,DNAH3,16493,78,0.004729279088097981
OBS-006-004,DNAH5,16493,4,2.4252713272297338e-4
OBS-006-004,DNAH6,16493,150,0.009094767477111501
OBS-006-004,DNAH7,16493,53,0.0032134845085793973
OBS-006-004,DNAH8,16493,45,0.0027284302431334504
OBS-006-004,DNAH9,16493,159,0.009640453525738193
OBS-006-004,DNAI1,16493,7,4.244224822652034e-4
OBS-006-004,DNAI2,16493,63,0.003819802340386831
OBS-006-004,DNAJA1,16493,9258,0.5613290486873219
OBS-006-004,DNAJA2,16493,6034,0.36585217971260536
OBS-006-004,DNAJA3,16493,2383,0.1444855393197114
OBS-006-004,DNAJA4,16493,349,0.02116049233007943
OBS-006-004,DNAJB1,16493,2582,0.1565512641726793
OBS-006-004,DNAJB11,16493,5061,0.30685745467774206
OBS-006-004,DNAJB12,16493,2638,0.15994664403080094
OBS-006-004,DNAJB13,16493,14,8.488449645304068e-4
OBS-006-004,DNAJB14,16493,8594,0.5210695446553083
OBS-006-004,DNAJB2,16493,1298,0.07870005456860486
OBS-006-004,DNAJB4,16493,766,0.0464439459164494
OBS-006-004,DNAJB5,16493,69,0.004183593039471291
OBS-006-004,DNAJB6,16493,6992,0.4239374279997575
OBS-006-004,DNAJB7,16493,15,9.094767477111501e-4
OBS-006-004,DNAJB9,16493,3961,0.24016249317892438
OBS-006-004,DNAJC1,16493,9066,0.5496877463166192
OBS-006-004,DNAJC10,16493,3472,0.2105135512035409
OBS-006-004,DNAJC11,16493,2420,0.1467289152973989
OBS-006-004,DNAJC12,16493,177,0.010731825622991572
OBS-006-004,DNAJC13,16493,4845,0.2937609895107015
OBS-006-004,DNAJC14,16493,605,0.036682228824349725
OBS-006-004,DNAJC15,16493,8698,0.5273752501061056
OBS-006-004,DNAJC16,16493,2109,0.1278724307281877
OBS-006-004,DNAJC17,16493,3776,0.22894561329048688
OBS-006-004,DNAJC18,16493,624,0.037834232704783845
OBS-006-004,DNAJC19,16493,5006,0.3035227066028012
OBS-006-004,DNAJC2,16493,4504,0.27308555144606805
OBS-006-004,DNAJC21,16493,6367,0.3860425635117929
OBS-006-004,DNAJC22,16493,5,3.0315891590371673e-4
OBS-006-004,DNAJC24,16493,2431,0.14739586491238707
OBS-006-004,DNAJC25,16493,665,0.04032013581519432
OBS-006-004,DNAJC25-GNG10,16493,166,0.010064876008003395
OBS-006-004,DNAJC27,16493,1069,0.06481537622021463
OBS-006-004,DNAJC28,16493,56,0.003395379858121627
OBS-006-004,DNAJC3,16493,8401,0.5093676105014249
OBS-006-004,DNAJC30,16493,922,0.05590250409264536
OBS-006-004,DNAJC4,16493,1458,0.0884011398775238
OBS-006-004,DNAJC5,16493,4474,0.2712665979506457
OBS-006-004,DNAJC5B,16493,6,3.637906990844601e-4
OBS-006-004,DNAJC5G,16493,3,1.8189534954223005e-4
OBS-006-004,DNAJC6,16493,889,0.053901655247680834
OBS-006-004,DNAJC7,16493,7289,0.44194506760443825
OBS-006-004,DNAJC8,16493,11003,0.667131510337719
OBS-006-004,DNAJC9,16493,5070,0.30740314072636876
OBS-006-004,DNAL1,16493,617,0.037409810222518644
OBS-006-004,DNAL4,16493,302,0.018310798520584492
OBS-006-004,DNALI1,16493,3,1.8189534954223005e-4
OBS-006-004,DNASE1,16493,2558,0.15509610137634147
OBS-006-004,DNASE1L1,16493,891,0.05402291881404232
OBS-006-004,DNASE1L2,16493,48,0.0029103255926756807
OBS-006-004,DNASE1L3,16493,1,6.0631783180743344e-5
OBS-006-004,DNASE2,16493,1824,0.11059237252167586
OBS-006-004,DNASE2B,16493,1,6.0631783180743344e-5
OBS-006-004,DND1,16493,38,0.002304007760868247
OBS-006-004,DNER,16493,9,5.456860486266901e-4
OBS-006-004,DNHD1,16493,1340,0.08124658946219608
OBS-006-004,DNLZ,16493,934,0.05663008549081428
OBS-006-004,DNM1,16493,84,0.005093069787182441
OBS-006-004,DNM1L,16493,5684,0.3446310555993452
OBS-006-004,DNM2,16493,7048,0.4273328078578791
OBS-006-004,DNM3,16493,709,0.04298793427514703
OBS-006-004,DNMBP,16493,229,0.013884678348390226
OBS-006-004,DNMT1,16493,7499,0.45467774207239436
OBS-006-004,DNMT3A,16493,2110,0.12793306251136846
OBS-006-004,DNMT3B,16493,233,0.0141272054811132
OBS-006-004,DNPEP,16493,1815,0.11004668647304917
OBS-006-004,DNPH1,16493,4153,0.2518037955496271
OBS-006-004,DNTTIP1,16493,2478,0.150245558721882
OBS-006-004,DNTTIP2,16493,5098,0.3091008306554296
OBS-006-004,DOC2A,16493,23,0.001394531013157097
OBS-006-004,DOC2B,16493,2,1.2126356636148669e-4
OBS-006-004,DOCK1,16493,15,9.094767477111501e-4
OBS-006-004,DOCK10,16493,14693,0.890862790274662
OBS-006-004,DOCK11,16493,9051,0.5487782695689081
OBS-006-004,DOCK2,16493,12746,0.7728127084217546
OBS-006-004,DOCK3,16493,284,0.01721942642333111
OBS-006-004,DOCK4,16493,57,0.0034560116413023707
OBS-006-004,DOCK5,16493,5761,0.34929970290426243
OBS-006-004,DOCK6,16493,14,8.488449645304068e-4
OBS-006-004,DOCK7,16493,824,0.04996058934093252
OBS-006-004,DOCK8,16493,15504,0.9400351664342448
OBS-006-004,DOCK9,16493,4288,0.25998908627902745
OBS-006-004,DOHH,16493,1179,0.0714848723700964
OBS-006-004,DOK1,16493,1544,0.09361547323106773
OBS-006-004,DOK2,16493,8075,0.4896016491845025
OBS-006-004,DOK3,16493,27,0.0016370581458800704
OBS-006-004,DOK4,16493,57,0.0034560116413023707
OBS-006-004,DOK5,16493,29,0.001758321712241557
OBS-006-004,DOK6,16493,1492,0.09046262050566907
OBS-006-004,DOK7,16493,5,3.0315891590371673e-4
OBS-006-004,DOLK,16493,334,0.020251015582368276
OBS-006-004,DOLPP1,16493,492,0.029830837324925728
OBS-006-004,DONSON,16493,1413,0.08567270963439035
OBS-006-004,DOPEY1,16493,3837,0.23264415206451222
