gene,Tumor digest,pre-REP,post-REP Conv,post-REP CytoTIL15,PDx Conv,PDx CytoTIL15
TGFB1,0.3916913946587537,0.6047337278106509,0.7806620209059233,0.6573091614624386,0.4564643799472295,0.4940898345153664
TGFB1I1,0.01186943620178041,0.01079881656804733,0.00627177700348432,0.00194021706178378,0.01055408970976253,0.01182033096926714
TGFB2,0.00370919881305638,0.00162721893491124,0.00156794425087108,4.244224822652034e-4,NA,0.00236406619385342
TGFB3,0.01038575667655786,0.00414201183431952,0.0024390243902439,0.00212211241132601,0.00527704485488126,0.00709219858156028
TGFBI,0.01706231454005934,8.875739644970414e-4,5.226480836236934e-4,9.0947674771115e-4,0.01319261213720316,0.00945626477541371
TGFBR1,0.09421364985163204,0.4677514792899408,0.5775261324041812,0.5281634632874553,0.10554089709762532,0.14184397163120568
TGFBR2,0.41617210682492584,0.6022189349112426,0.6132404181184669,0.5178560601467289,0.16094986807387862,0.2718676122931442
TGFBR3,0.14020771513353117,0.3643491124260355,0.15261324041811847,0.18231977202449523,0.24538258575197888,0.4491725768321513
TGFBR3L,0.01038575667655786,0.14659763313609467,0.23780487804878048,0.15897653549990906,0.04221635883905013,0.0425531914893617
TGFBRAP1,0.03115727002967359,0.10325443786982248,0.110801393728223,0.0793063724004123,0.02638522427440633,0.04491725768321513
TGIF1,0.18991097922848665,0.07899408284023669,0.09390243902439024,0.1079852058449039,0.09234828496042216,0.13002364066193853
TGIF2,0.09940652818991098,0.06878698224852071,0.08275261324041812,0.06190505062753895,0.06596306068601583,0.05673758865248227
TGIF2-RAB5IF,0.01632047477744807,0.01183431952662721,0.00905923344947735,0.00782150003031589,0.01055408970976253,0.01182033096926714
TGM1,7.41839762611276e-4,0.00251479289940828,0.00278745644599303,0.00194021706178378,NA,NA
TGM2,0.01557863501483679,2.958579881656805e-4,NA,1.8189534954223005e-4,NA,0.00236406619385342
TGM6,7.41839762611276e-4,4.437869822485207e-4,3.484320557491289e-4,1.8189534954223005e-4,NA,NA
TGOLN2,0.27002967359050445,0.4291420118343195,0.5245644599303136,0.3988358697629298,0.1820580474934037,0.24113475177304963
TGS1,0.1543026706231454,0.256508875739645,0.4034843205574913,0.29861153216516095,0.15567282321899736,0.17966903073286053
THADA,0.3627596439169139,0.331508875739645,0.4118466898954704,0.33438428424179956,0.17678100263852242,0.19858156028368795
THAP1,0.04080118694362018,0.09275147928994085,0.12822299651567945,0.10222518644273328,0.05540897097625329,0.07801418439716312
THAP11,0.03783382789317507,0.13402366863905327,0.1808362369337979,0.10913720972533802,0.06596306068601583,0.08037825059101655
THAP12,0.10089020771513352,0.21923076923076923,0.30226480836236935,0.2585339234826896,0.1108179419525066,0.1276595744680851
THAP2,0.05267062314540059,0.04718934911242603,0.04808362369337979,0.0395925544170254,0.06068601583113457,0.0591016548463357
THAP3,0.03635014836795252,0.09585798816568047,0.12874564459930313,0.09379736858060995,0.09234828496042216,0.08037825059101655
THAP4,0.05044510385756676,0.11065088757396448,0.13257839721254355,0.09604074455829746,0.0633245382585752,0.05673758865248227
THAP5,0.06157270029673591,0.07825443786982249,0.19494773519163763,0.182137876674953,0.04221635883905013,0.0591016548463357
THAP6,0.08531157270029674,0.12633136094674555,0.1578397212543554,0.1624325471412114,0.03430079155672823,0.05200945626477541
THAP7,0.06231454005934718,0.11227810650887574,0.21881533101045297,0.1422421633420239,0.06596306068601583,0.10874704491725767
THAP8,0.00816023738872403,0.01937869822485207,0.02334494773519163,0.01200509306978718,0.01319261213720316,0.00709219858156028
THAP9,0.01632047477744807,0.02233727810650887,0.01759581881533101,0.01624931789243921,0.01055408970976253,0.00709219858156028
THBD,0.00890207715133531,NA,1.7421602787456446e-4,6.0631783180743344e-5,NA,NA
THBS1,0.05415430267062315,0.0051775147928994,0.00121951219512195,0.00315285272539865,0.0158311345646438,0.01654846335697399
THBS2,0.01038575667655786,NA,NA,1.2126356636148667e-4,NA,0.00236406619385342
THBS3,0.01483679525222552,0.02485207100591716,0.01289198606271777,0.01436973261383617,0.0079155672823219,0.01182033096926714
THBS4,0.00816023738872403,0.02840236686390532,0.01898954703832752,0.01467289152973989,0.00527704485488126,0.00945626477541371
THEGL,0.00222551928783382,2.958579881656805e-4,5.226480836236934e-4,3.0315891590371673e-4,0.00263852242744063,NA
THEM4,0.0586053412462908,0.13239644970414202,0.1616724738675958,0.19614381858970473,0.10026385224274406,0.10638297872340426
THEM5,0.00222551928783382,7.396449704142012e-4,5.226480836236934e-4,6.669496149881768e-4,0.0079155672823219,NA
THEM6,0.02670623145400593,0.06035502958579882,0.0897212543554007,0.04547383738555751,0.0079155672823219,0.03073286052009456
THEMIS,0.5408011869436202,0.9664201183431952,0.9914634146341464,0.9670769417328564,0.46965699208443273,0.4846335697399527
THEMIS2,0.03635014836795252,0.0911242603550296,0.09337979094076657,0.07627478324137513,0.01319261213720316,0.01654846335697399
THG1L,0.04821958456973294,0.10872781065088756,0.09303135888501742,0.06827138786151701,0.1108179419525066,0.08274231678486997
THNSL1,0.00667655786350148,0.01109467455621301,0.0127177700348432,0.01339962408294427,0.0079155672823219,0.01182033096926714
THNSL2,0.0059347181008902,1.4792899408284024e-4,NA,NA,NA,NA
THOC1,0.2195845697329377,0.33106508875739643,0.31898954703832755,0.2524707451646153,0.18733509234828497,0.1276595744680851
THOC2,0.31528189910979226,0.532396449704142,0.5872822299651568,0.48614563754320017,0.24802110817941952,0.2695035460992908
THOC3,0.08160237388724036,0.20931952662721892,0.26533101045296165,0.180015764263627,0.09762532981530345,0.09692671394799054
THOC5,0.03635014836795252,0.12411242603550296,0.14477351916376308,0.10246771357545624,0.05013192612137203,0.07801418439716312
THOC6,0.05192878338278932,0.11523668639053254,0.21759581881533105,0.14575880676650702,0.05277044854881266,0.07801418439716312
THOC7,0.15578635014836795,0.4532544378698225,0.7202090592334495,0.5371369671982053,0.23218997361477572,0.29314420803782504
THOP1,0.04080118694362018,0.06316568047337279,0.13066202090592335,0.06408779482204571,0.08970976253298153,0.09219858156028368
THRA,0.01335311572700296,0.0363905325443787,0.00540069686411149,0.00939792639301521,0.0079155672823219,0.01654846335697399
THRAP3,0.43471810089020774,0.5915680473372781,0.7426829268292683,0.6098951070150973,0.45382585751978893,0.4657210401891253
THRB,0.00519287833827893,7.396449704142012e-4,0.00104529616724738,6.063178318074335e-4,NA,0.00236406619385342
THSD1,0.00519287833827893,0.00754437869822485,0.00749128919860627,0.00400169768992906,0.00527704485488126,NA
THSD4,0.01261127596439169,0.00399408284023668,0.00174216027874564,0.00491117443764021,0.00263852242744063,0.00472813238770685
THSD7A,0.01112759643916914,0.00133136094674556,3.484320557491289e-4,5.456860486266901e-4,NA,0.01182033096926714
THSD7B,0.00445103857566765,0.0014792899408284,0.00121951219512195,0.00218274419450676,NA,0.00945626477541371
THSD8,7.41839762611276e-4,0.00162721893491124,0.00104529616724738,0.00169768992906081,NA,0.00236406619385342
THTPA,0.01706231454005934,0.02041420118343195,0.03885017421602788,0.02898199236039532,0.0079155672823219,0.01891252955082742
THUMPD1,0.18100890207715137,0.27736686390532544,0.3479094076655052,0.3050385011823198,0.10554089709762532,0.16548463356973994
THUMPD2,0.15281899109792285,0.3421597633136095,0.4757839721254355,0.29121445461711026,0.07651715039577836,0.10874704491725767
THUMPD3,0.0586053412462908,0.15340236686390532,0.23466898954703833,0.17613533014005942,0.05013192612137203,0.05437352245862884
THY1,0.01780415430267062,7.396449704142012e-4,5.226480836236934e-4,6.0631783180743344e-5,0.00527704485488126,NA
THYN1,0.14614243323442136,0.25310650887573966,0.4423344947735192,0.2921845631480022,0.16358839050131926,0.21040189125295508
TIA1,0.16246290801186944,0.1507396449704142,0.2114982578397213,0.18498757048444792,0.11873350923482848,0.09219858156028368
TIAF1,7.41839762611276e-4,0.00665680473372781,0.00174216027874564,0.00169768992906081,NA,NA
TIAL1,0.32270029673590506,0.5005917159763313,0.5637630662020906,0.4812344631055599,0.25065963060686014,0.2624113475177305
TIAM1,0.33456973293768544,0.1628698224852071,0.19041811846689896,0.31443642757533496,0.08179419525065963,0.1702127659574468
TIAM2,0.19065281899109793,0.30236686390532547,0.3710801393728223,0.3122536833808282,0.5804749340369393,0.4988179669030733
TICAM1,0.04821958456973294,0.06819526627218934,0.06445993031358885,0.04377614745649669,0.02902374670184696,0.05673758865248227
TICAM2,7.41839762611276e-4,0.00118343195266272,0.00313588850174216,0.00291032559267568,0.00527704485488126,0.00236406619385342
TICRR,0.01409495548961424,0.03446745562130177,0.0867595818815331,0.05396228703086157,0.02110817941952506,0.00945626477541371
TIE1,0.00741839762611276,0.0014792899408284,6.968641114982578e-4,3.0315891590371673e-4,0.20844327176781,0.08983451536643026
TIFA,0.12091988130563798,0.0878698224852071,0.08536585365853659,0.05699387618989875,0.0079155672823219,0.01418439716312056
TIGAR,0.07418397626112759,0.1866863905325444,0.26933797909407664,0.18262293094039897,0.07651715039577836,0.14420803782505912
TIGD1,0.02670623145400593,0.04023668639053254,0.03571428571428571,0.03668222882434972,0.00527704485488126,0.00472813238770685
TIGD2,0.0029673590504451,0.01198224852071006,0.01498257839721254,0.00903413569393075,0.00263852242744063,0.00709219858156028
TIGD3,0.00222551928783382,0.00325443786982248,0.00226480836236933,0.00127326744679561,NA,0.00472813238770685
TIGD4,0.00370919881305638,0.00473372781065088,0.00696864111498257,0.00497180622082095,NA,0.00472813238770685
TIGD5,0.00667655786350148,0.03032544378698224,0.06898954703832752,0.04068392651427878,0.01319261213720316,0.00945626477541371
TIGD6,0.00222551928783382,0.00532544378698224,0.00696864111498257,0.00618444188443582,NA,0.00472813238770685
TIGD7,0.01261127596439169,0.01893491124260355,0.01306620209059233,0.01564300006063178,NA,NA
TIGIT,0.4762611275964392,0.4198224852071006,0.521602787456446,0.405626629479173,0.5461741424802111,0.8392434988179669
TIMD4,0.07418397626112759,0.0264792899408284,0.00540069686411149,0.00515370157036318,0.00263852242744063,0.00945626477541371
TIMELESS,0.01780415430267062,0.05562130177514793,0.12473867595818816,0.07669920572364033,0.03693931398416886,0.0591016548463357
TIMM10,0.11201780415430268,0.19053254437869824,0.44529616724738674,0.33887103619717457,0.17678100263852242,0.2364066193853428
TIMM10B,0.10014836795252226,0.11523668639053254,0.17735191637630662,0.13636088037349178,0.07651715039577836,0.09692671394799054
TIMM13,0.15578635014836795,0.3029585798816568,0.5369337979094077,0.3981082883647608,0.28232189973614774,0.2765957446808511
TIMM17A,0.14094955489614244,0.2607988165680473,0.4132404181184669,0.31043472988540594,0.21635883905013192,0.2033096926713948
TIMM17B,0.14688427299703263,0.2136094674556213,0.3871080139372822,0.2855150669981204,0.16358839050131926,0.24822695035460993
TIMM21,0.02373887240356083,0.04260355029585799,0.07926829268292683,0.06887770569332444,0.0158311345646438,0.01182033096926714
TIMM22,0.05267062314540059,0.0908284023668639,0.16358885017421604,0.1074395197962772,0.05804749340369393,0.08747044917257683
TIMM23,0.0956973293768546,0.16153846153846155,0.27979094076655053,0.21057418298672165,0.0870712401055409,0.11347517730496454
TIMM23B,0.13056379821958458,0.1863905325443787,0.3104529616724739,0.2903656096525799,0.12137203166226912,0.12293144208037823
TIMM29,0.05563798219584569,0.1264792899408284,0.1672473867595819,0.11550354695931608,0.07387862796833773,0.05200945626477541
TIMM44,0.06157270029673591,0.107396449704142,0.14860627177700347,0.12174862062693265,0.05277044854881266,0.06382978723404255
TIMM50,0.04599406528189911,0.08372781065088758,0.16428571428571428,0.1005881282968532,0.0712401055408971,0.10401891252955082
TIMM8A,0.03412462908011869,0.05251479289940828,0.12804878048780488,0.08730976778027041,0.08179419525065963,0.04018912529550828
TIMM8B,0.18323442136498516,0.371301775147929,0.7088850174216028,0.6108045837628084,0.3852242744063325,0.34988179669030733
TIMM9,0.06824925816023739,0.15724852071005918,0.2343205574912892,0.1581883223185594,0.07387862796833773,0.07092198581560284
TIMMDC1,0.14169139465875372,0.2177514792899408,0.32142857142857145,0.2254896016491845,0.2928759894459103,0.28132387706855794
TIMP1,0.2559347181008902,0.5452662721893491,0.7632404181184669,0.7620808827987631,0.33773087071240104,0.3664302600472813
TIMP2,0.07640949554896143,0.01153846153846153,0.00418118466898954,0.00230400776086824,0.11609498680738786,0.07801418439716312
TIMP3,0.0586053412462908,1.4792899408284024e-4,5.226480836236934e-4,2.4252713272297335e-4,0.03430079155672823,0.01891252955082742
TINAGL1,0.01038575667655786,1.4792899408284024e-4,NA,NA,NA,0.00472813238770685
TINCR,0.00148367952522255,0.01671597633136094,0.01219512195121951,0.00788213181349663,0.0079155672823219,0.01654846335697399
TINF2,0.06083086053412463,0.12233727810650888,0.2224738675958188,0.17352816346328745,0.05540897097625329,0.07801418439716312
TIPARP,0.28857566765578635,0.3603550295857988,0.2935540069686411,0.28066452434366096,0.1108179419525066,0.13947990543735225
TIPIN,0.03783382789317507,0.1091715976331361,0.24686411149825785,0.15139756260231613,0.06860158311345646,0.09456264775413711
TIPRL,0.27299703264094954,0.3998520710059172,0.6059233449477351,0.45752743588188927,0.28232189973614774,0.33569739952718675
TIRAP,0.01780415430267062,0.06405325443786983,0.07979094076655052,0.07615351967501365,0.02374670184696569,0.01418439716312056
TJAP1,0.06231454005934718,0.06612426035502958,0.1102787456445993,0.08664281816528224,0.02902374670184696,0.05437352245862884
TJP1,0.02744807121661721,0.0014792899408284,0.0019163763066202,0.00133389922997635,0.01055408970976253,0.01182033096926714
TJP2,0.0059347181008902,0.00710059171597633,0.01655052264808362,0.01255077911841387,NA,NA
TJP3,0.00148367952522255,0.00473372781065088,0.00121951219512195,0.00187958527860304,0.00263852242744063,0.00236406619385342
TK1,0.07344213649851632,0.213905325443787,0.3832752613240418,0.18892863639119625,0.13720316622691292,0.18439716312056736
TK2,0.04747774480712166,0.08520710059171598,0.08554006968641115,0.07306129873279574,0.03693931398416886,0.03546099290780142
TKFC,0.02077151335311572,0.02618343195266272,0.0181184668989547,0.02085733341417571,0.0316622691292876,0.03782505910165484
TKT,0.18620178041543023,0.663905325443787,0.6529616724738676,0.4234523737343115,0.24274406332453827,0.3404255319148936
TKTL1,0.00667655786350148,0.00843195266272189,0.00400696864111498,0.00297095737585642,0.00263852242744063,NA
TLCD1,0.00519287833827893,0.00281065088757396,0.00540069686411149,0.00278906202631419,0.0079155672823219,0.00709219858156028
TLCD2,0.00148367952522255,0.00251479289940828,0.0024390243902439,9.701085308918936e-4,NA,NA
TLDC1,0.06305637982195846,0.372189349112426,0.30522648083623694,0.2254896016491845,0.02902374670184696,0.0425531914893617
TLDC2,0.00222551928783382,0.00828402366863905,0.00418118466898954,0.00503243800400169,NA,NA
TLE1,0.01706231454005934,0.01065088757396449,0.00174216027874564,9.701085308918936e-4,NA,0.00472813238770685
TLE2,0.00370919881305638,0.00103550295857988,8.710801393728223e-4,6.063178318074335e-4,NA,0.00236406619385342
TLE3,0.13204747774480713,0.13520710059171598,0.15557491289198605,0.11180500818529072,0.079155672823219,0.14893617021276595
TLE4,0.28264094955489616,0.4331360946745562,0.38118466898954706,0.33717334626811374,0.2401055408970976,0.2033096926713948
TLE6,0.00148367952522255,2.958579881656805e-4,3.484320557491289e-4,1.8189534954223005e-4,NA,0.00236406619385342
TLK1,0.39762611275964393,0.5242603550295858,0.6418118466898954,0.5446553083126174,0.2638522427440633,0.3380614657210402
TLK2,0.2470326409495549,0.3748520710059171,0.40714285714285714,0.33395986175953435,0.18469656992084432,0.2127659574468085
TLL1,0.01706231454005934,0.00192307692307692,0.00226480836236933,0.00121263566361486,0.00527704485488126,0.00472813238770685
TLL2,0.00148367952522255,0.00192307692307692,5.226480836236934e-4,5.456860486266901e-4,0.00263852242744063,0.00236406619385342
TLN1,0.263353115727003,0.4784023668639053,0.6973867595818816,0.5800036379069908,0.3852242744063325,0.48226950354609927
TLN2,0.01112759643916914,0.00281065088757396,0.00696864111498257,0.00551749226944764,0.05277044854881266,0.07092198581560284
TLNRD1,0.03486646884272997,0.1076923076923077,0.18693379790940767,0.16346328745528407,0.03693931398416886,0.04728132387706856
TLR1,0.02373887240356083,0.03446745562130177,0.0156794425087108,0.02304007760868247,0.0079155672823219,0.00945626477541371
TLR10,7.41839762611276e-4,2.958579881656805e-4,1.7421602787456446e-4,6.0631783180743344e-5,NA,NA
TLR2,0.01706231454005934,5.91715976331361e-4,NA,NA,0.00263852242744063,0.00472813238770685
TLR3,0.00222551928783382,0.00251479289940828,0.00435540069686411,0.00600254653489359,NA,NA
TLR4,0.01261127596439169,0.0022189349112426,0.0019163763066202,0.0018189534954223,NA,NA
TLR5,0.00519287833827893,1.4792899408284024e-4,NA,NA,0.00527704485488126,0.00472813238770685
TLR6,0.0029673590504451,0.00458579881656804,5.226480836236934e-4,0.00345601164130237,0.00263852242744063,NA
TLR7,0.00445103857566765,NA,NA,1.2126356636148667e-4,NA,NA
TLR8,0.00741839762611276,NA,NA,NA,NA,NA
TM2D1,0.13724035608308605,0.37440828402366866,0.45801393728222994,0.403261989935124,0.1424802110817942,0.17494089834515367
TM2D2,0.06602373887240356,0.09378698224852072,0.18554006968641115,0.11144121748620626,0.0712401055408971,0.11583924349881795
TM2D3,0.1913946587537092,0.2014792899408284,0.2524390243902439,0.182137876674953,0.10026385224274406,0.14893617021276595
TM4SF1,0.01854599406528189,1.4792899408284024e-4,NA,4.244224822652034e-4,0.10554089709762532,0.10638297872340426
TM4SF18,0.00519287833827893,NA,NA,1.2126356636148667e-4,NA,NA
TM4SF19-TCTEX1D2,7.41839762611276e-4,NA,3.484320557491289e-4,4.850542654459467e-4,NA,NA
TM4SF20,7.41839762611276e-4,0.00118343195266272,6.968641114982578e-4,5.456860486266901e-4,NA,NA
TM6SF1,0.01335311572700296,0.1522189349112426,0.08188153310104529,0.08045837628084641,0.04221635883905013,0.06146572104018912
TM6SF2,7.41839762611276e-4,5.91715976331361e-4,3.484320557491289e-4,6.0631783180743344e-5,NA,NA
TM7SF2,0.02077151335311572,0.08742603550295858,0.07891986062717771,0.04353362032377372,0.02638522427440633,0.02836879432624113
TM7SF3,0.07640949554896143,0.17618343195266273,0.33641114982578396,0.2099678651549142,0.07387862796833773,0.12293144208037823
TM9SF1,0.00519287833827893,0.02011834319526627,0.0259581881533101,0.02037227914872976,0.01055408970976253,0.02127659574468085
TM9SF2,0.24925816023738873,0.46553254437869823,0.624390243902439,0.5120354089613776,0.21372031662269128,0.26004728132387706
TM9SF3,0.3731454005934718,0.578698224852071,0.5698606271777004,0.5258594555265871,0.26649076517150394,0.27423167848699764
TM9SF4,0.06750741839762611,0.23994082840236688,0.21585365853658536,0.19244527981567935,0.08179419525065963,0.08747044917257683
TMA16,0.07344213649851632,0.14171597633136096,0.3707317073170732,0.26878069484023526,0.10290237467018468,0.06855791962174941
TMA7,0.81973293768546,0.8841715976331361,0.9653310104529615,0.9615594494634088,0.8733509234828496,0.8912529550827423
TMBIM1,0.05712166172106825,0.09955621301775149,0.11759581881533102,0.10004244224822652,0.10817941952506596,0.09692671394799054
TMBIM4,0.2789317507418398,0.4980769230769231,0.7118466898954704,0.6285090644515855,0.3720316622691293,0.3829787234042553
TMBIM6,0.5526706231454006,0.8178994082840236,0.9212543554006968,0.8453889528891044,0.6437994722955145,0.7683215130023641
TMC1,0.00667655786350148,0.00251479289940828,0.00121951219512195,0.00139453101315709,NA,0.00472813238770685
TMC4,0.00890207715133531,0.04127218934911243,0.02160278745644599,0.01515794579518583,NA,0.00236406619385342
TMC5,0.00222551928783382,0.00162721893491124,0.00226480836236933,0.00218274419450676,0.00263852242744063,0.00236406619385342
TMC6,0.2344213649851632,0.41834319526627217,0.4710801393728223,0.3835566604013824,0.17941952506596306,0.18912529550827423
TMC7,0.00667655786350148,0.00118343195266272,0.00226480836236933,0.00187958527860304,0.0079155672823219,0.00945626477541371
TMC8,0.2744807121661721,0.4621301775147929,0.6111498257839721,0.489965439883587,0.13720316622691292,0.20567375886524825
TMCC1,0.14688427299703263,0.3207100591715976,0.4195121951219512,0.332140908264112,0.10026385224274406,0.1182033096926714
TMCC2,0.03041543026706231,0.01035502958579881,0.01254355400696864,0.004486751955375,0.02902374670184696,0.01891252955082742
TMCC3,0.01483679525222552,0.01005917159763313,0.00696864111498257,0.00606317831807433,0.00263852242744063,0.00472813238770685
TMCO1,0.2678041543026706,0.5754437869822485,0.7780487804878049,0.6379069908446008,0.2612137203166227,0.35697399527186763
TMCO3,0.09792284866468842,0.14689349112426037,0.28292682926829266,0.1977202449524041,0.03693931398416886,0.07092198581560284
TMCO4,0.06602373887240356,0.09881656804733728,0.14965156794425086,0.09767780270417752,0.06596306068601583,0.06855791962174941
TMCO6,0.00741839762611276,0.02337278106508875,0.02613240418118467,0.01934153883465712,0.00263852242744063,0.00709219858156028
TMED1,0.064540059347181,0.13372781065088757,0.1578397212543554,0.104892984902686,0.08179419525065963,0.10874704491725767
TMED10,0.22774480712166173,0.44319526627218936,0.5634146341463414,0.5065785484751106,0.2216358839050132,0.29314420803782504
TMED2,0.18991097922848665,0.33964497041420116,0.5414634146341464,0.4827502576850785,0.20844327176781,0.21749408983451535
TMED3,0.08902077151335312,0.23431952662721897,0.4343205574912892,0.24919662887285515,0.13192612137203166,0.1347517730496454
TMED4,0.13798219584569732,0.3319526627218935,0.4212543554006969,0.33777966409992116,0.17678100263852242,0.16312056737588654
TMED5,0.2685459940652819,0.41079881656804734,0.439198606271777,0.3733705208270175,0.15303430079155672,0.2198581560283688
TMED7,0.08605341246290801,0.117603550295858,0.14878048780487804,0.1370884617716607,0.0395778364116095,0.09456264775413711
TMED7-TICAM2,0.01409495548961424,0.02115384615384615,0.02125435540069686,0.01800763960468077,0.0079155672823219,0.01182033096926714
TMED8,0.05934718100890208,0.11153846153846154,0.1564459930313589,0.10810646941126538,0.03693931398416886,0.0591016548463357
TMED9,0.2129080118694362,0.453698224852071,0.7627177700348432,0.6249317892439217,0.2955145118733509,0.34988179669030733
TMEFF2,0.00148367952522255,2.958579881656805e-4,1.7421602787456446e-4,6.063178318074335e-4,0.00527704485488126,0.00472813238770685
TMEM101,0.05192878338278932,0.16671597633136095,0.16689895470383276,0.11138058570302552,0.05804749340369393,0.09692671394799054
TMEM102,0.01854599406528189,0.04289940828402366,0.06132404181184669,0.04632268235008791,0.00527704485488126,0.01891252955082742
TMEM104,0.01112759643916914,0.07411242603550296,0.11689895470383276,0.07518341114412175,0.01055408970976253,0.01891252955082742
TMEM106A,0.01928783382789317,0.03875739644970414,0.05,0.03522706602801188,0.02638522427440633,0.01418439716312056
TMEM106B,0.1016320474777448,0.17218934911242603,0.20714285714285716,0.21615230703935004,0.07387862796833773,0.10401891252955082
TMEM106C,0.08086053412462908,0.25488165680473374,0.4059233449477352,0.22100284969380948,0.16094986807387862,0.2364066193853428
TMEM107,0.14094955489614244,0.23905325443786984,0.21602787456445993,0.16788940762747834,0.16358839050131926,0.20567375886524825
TMEM108,0.00890207715133531,0.00133136094674556,8.710801393728223e-4,8.488449645304068e-4,0.00527704485488126,0.00236406619385342
TMEM109,0.08382789317507418,0.14689349112426037,0.30766550522648084,0.17928818286545808,0.13984168865435356,0.15602836879432624
TMEM11,0.05341246290801187,0.142603550295858,0.2818815331010453,0.17674164797186684,0.10026385224274406,0.14657210401891252
TMEM110-MUSTN1,0.00667655786350148,0.00192307692307692,0.00418118466898954,0.0026677984599527,0.00527704485488126,0.00236406619385342
TMEM115,0.03189910979228486,0.05547337278106509,0.09390243902439024,0.05954041108348996,0.02638522427440633,0.04728132387706856
TMEM116,0.03041543026706231,0.1760355029585799,0.09355400696864112,0.11138058570302552,0.0158311345646438,0.04018912529550828
TMEM117,0.08011869436201781,0.06553254437869822,0.16620209059233448,0.09634390347420116,0.0870712401055409,0.07328605200945626
TMEM119,0.00445103857566765,0.0051775147928994,0.0024390243902439,0.00278906202631419,NA,NA
TMEM120A,0.05489614243323442,0.08905325443786982,0.09616724738675958,0.07118171345419269,0.0395778364116095,0.0591016548463357
TMEM120B,0.07270029673590504,0.14689349112426037,0.19599303135888504,0.14151458194385497,0.05804749340369393,0.05200945626477541
TMEM121,0.02670623145400593,0.08875739644970414,0.10139372822299653,0.06075304674710483,0.03693931398416886,0.02127659574468085
TMEM123,0.2559347181008902,0.6322485207100592,0.712020905923345,0.5994058085248287,0.20052770448548812,0.2033096926713948
TMEM126A,0.11869436201780416,0.2495562130177515,0.5038327526132405,0.33359607106044986,0.19261213720316625,0.2458628841607565
TMEM126B,0.11795252225519288,0.23402366863905325,0.356794425087108,0.275450190990117,0.079155672823219,0.1252955082742317
TMEM127,0.06008902077151335,0.08949704142011834,0.12526132404181184,0.0916146243861032,0.0316622691292876,0.05200945626477541
TMEM128,0.05786350148367952,0.09600591715976332,0.1278745644599303,0.1130176438489056,0.05540897097625329,0.02364066193853428
TMEM129,0.02596439169139466,0.03890532544378698,0.04686411149825784,0.03910750015157946,0.01319261213720316,0.02836879432624113
TMEM130,7.41839762611276e-4,7.396449704142012e-4,NA,2.4252713272297335e-4,NA,NA
TMEM131,0.22774480712166173,0.5343195266272189,0.5632404181184669,0.4600739707754805,0.18469656992084432,0.24822695035460993
TMEM131L,0.24406528189910975,0.31523668639053254,0.3709059233449477,0.30279512520463225,0.07651715039577836,0.13238770685579196
TMEM132A,7.41839762611276e-4,NA,3.484320557491289e-4,6.0631783180743344e-5,NA,0.00236406619385342
TMEM132B,0.00370919881305638,5.91715976331361e-4,0.00139372822299651,0.00109137209725338,NA,0.00236406619385342
TMEM132C,0.0029673590504451,7.396449704142012e-4,5.226480836236934e-4,0.00109137209725338,NA,0.00236406619385342
TMEM132D,0.00816023738872403,0.00473372781065088,0.0024390243902439,0.00339537985812162,0.01846965699208443,0.02364066193853428
TMEM132E,7.41839762611276e-4,NA,1.7421602787456446e-4,NA,NA,NA
TMEM134,0.12759643916913946,0.1992603550295858,0.1719512195121951,0.13981689201479416,0.17678100263852242,0.1536643026004728
TMEM135,0.24183976261127596,0.5019230769230769,0.464808362369338,0.3750682107560783,0.1108179419525066,0.1867612293144208
TMEM136,0.00519287833827893,0.00162721893491124,0.01184668989547038,0.00485054265445946,NA,NA
TMEM138,0.04451038575667656,0.07307692307692308,0.11341463414634148,0.08530891893530589,0.03430079155672823,0.04964539007092199
TMEM139,0.00222551928783382,0.00103550295857988,3.484320557491289e-4,9.0947674771115e-4,0.0079155672823219,0.00945626477541371
TMEM140,0.2626112759643917,0.21005917159763313,0.09076655052264808,0.08640029103255926,0.04749340369393139,0.05673758865248227
TMEM141,0.1016320474777448,0.2616863905325444,0.32386759581881536,0.2504698963196508,0.2796833773087071,0.32860520094562645
TMEM143,0.00964391691394658,0.0492603550295858,0.03815331010452962,0.03383253501485479,0.01319261213720316,0.01182033096926714
TMEM144,0.0059347181008902,4.437869822485207e-4,8.710801393728223e-4,4.244224822652034e-4,0.00263852242744063,NA
TMEM145,7.41839762611276e-4,2.958579881656805e-4,1.7421602787456446e-4,4.244224822652034e-4,0.00263852242744063,NA
TMEM147,0.09643916913946587,0.20281065088757397,0.3524390243902439,0.2042684775359243,0.16886543535620052,0.1914893617021277
TMEM14A,0.06528189910979229,0.1724852071005917,0.24390243902439024,0.1545504153277148,0.1899736147757256,0.20094562647754136
TMEM14B,0.18620178041543023,0.5140532544378699,0.7637630662020906,0.5816406960528709,0.27440633245382584,0.42789598108747046
TMEM14C,0.163946587537092,0.32559171597633135,0.501219512195122,0.3010974352755715,0.27440633245382584,0.34515366430260047
TMEM150A,0.00890207715133531,0.00650887573964497,0.00557491289198606,0.00369853877402534,0.00263852242744063,NA
TMEM150B,0.00370919881305638,0.0136094674556213,0.00609756097560975,0.00236463954404899,NA,0.00236406619385342
TMEM150C,0.00445103857566765,0.00828402366863905,0.00679442508710801,0.0036379069908446,0.00263852242744063,0.00472813238770685
